applicant_id,PD,risk_grade,decision,recommended_credit_limit,LGD,EAD,expected_loss,top_reason_1,top_reason_2,top_reason_3,model_used,loan_amount,annual_income,debt_to_income,credit_grade,loan_purpose,application_vintage,default_flag,interest_rate,expected_loss_rate,challenger_PD
APP-02289,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,8690.71,162034.46,0.1948,E,debt_consolidation,2025Q3,0,0.3006,0.0,0.12751187431494337
APP-02290,0.01411059176294206,A,Approve,18800.0,0.35,16382.82,80.91,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,16382.82,146831.1,0.1624,C,other,2025Q3,0,0.1679,0.004938710185425952,0.014871649142748886
APP-02291,0.013871429190688804,A,Approve,9800.0,0.35,13045.58,63.34,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,13045.58,49821.58,0.03,A,home_improvement,2025Q3,0,0.0681,0.004855284318520143,0.014871649142748886
APP-02292,0.01411059176294206,A,Approve,2000.0,0.35,34545.23,170.61,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,34545.23,24000.0,0.2888,B,debt_consolidation,2025Q3,0,0.1035,0.004938742628142872,0.014871649142748886
APP-02293,0.01411059176294206,A,Approve,4300.0,0.35,26799.21,132.35,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,26799.21,51354.27,0.3028,C,major_purchase,2025Q3,0,0.1297,0.0049385784133189,0.014871649142748886
APP-02294,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10114.03,33022.75,0.3505,D,small_business,2025Q3,0,0.2045,0.0,0.12751187431494337
APP-02295,0.013871429190688804,A,Approve,10200.0,0.35,8881.86,43.12,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,8881.86,100476.99,0.1987,B,debt_consolidation,2025Q3,0,0.0858,0.004854838963910712,0.014871649142748886
APP-02296,0.06364023870417732,C,Review,1800.0,0.55,26861.15,940.2,large loan amount,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,26861.15,45180.37,0.58,B,major_purchase,2025Q3,0,0.1219,0.03500222440215702,0.014871649142748886
APP-02297,0.013871429190688804,A,Approve,9500.0,0.35,19979.07,97.0,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,19979.07,64288.36,0.1404,A,major_purchase,2025Q3,0,0.0707,0.004855080842101259,0.014871649142748886
APP-02298,0.06364023870417732,C,Review,14400.0,0.55,12479.54,436.81,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,12479.54,108651.36,0.2581,B,medical,2025Q3,0,0.1127,0.03500209142324156,0.014871649142748886
APP-02299,0.01411059176294206,A,Approve,2100.0,0.35,16558.62,81.78,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,16558.62,25564.09,0.2712,C,small_business,2025Q3,0,0.1352,0.004938817365215217,0.014871649142748886
APP-02300,0.013871429190688804,A,Approve,3500.0,0.35,20904.58,101.49,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,20904.58,38505.13,0.0802,A,debt_consolidation,2025Q3,0,0.077,0.004854916960780843,0.014871649142748886
APP-02301,0.01411059176294206,A,Approve,3500.0,0.35,28147.69,139.01,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,28147.69,41076.21,0.2111,C,home_improvement,2025Q3,0,0.147,0.00493859354000275,0.014871649142748886
APP-02302,0.013871429190688804,A,Approve,13100.0,0.35,11388.98,55.29,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,11388.98,125792.08,0.064,B,home_improvement,2025Q3,0,0.0998,0.0048546928697741154,0.014871649142748886
APP-02303,0.01411059176294206,A,Approve,12300.0,0.35,13533.82,66.84,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,13533.82,63936.49,0.2334,C,home_improvement,2025Q3,0,0.1788,0.004938738656196108,0.014871649142748886
APP-02304,0.06364023870417732,C,Review,2300.0,0.55,10814.61,378.53,prior delinquency,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,10814.61,44993.68,0.5273,B,major_purchase,2025Q3,0,0.0822,0.03500172451896092,0.014871649142748886
APP-02305,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,18287.08,60278.34,0.2845,E,medical,2025Q3,0,0.2564,0.0,0.12751187431494337
APP-02306,0.06364023870417732,C,Review,2500.0,0.55,19053.8,666.92,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,19053.8,62132.79,0.58,C,debt_consolidation,2025Q3,0,0.1505,0.03500194186986323,0.014871649142748886
APP-02307,0.01411059176294206,A,Approve,8500.0,0.35,26615.34,131.45,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,26615.34,68822.24,0.1074,A,debt_consolidation,2025Q3,0,0.0783,0.004938881111419204,0.014871649142748886
APP-02308,0.06364023870417732,C,Review,2600.0,0.55,14028.21,491.02,weak credit grade,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,14028.21,45219.75,0.3145,E,debt_consolidation,2025Q3,0,0.267,0.03500232745303927,0.12751187431494337
APP-02309,0.01411059176294206,A,Approve,19600.0,0.35,17031.59,84.11,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,17031.59,90350.61,0.1706,B,debt_consolidation,2025Q3,0,0.1088,0.004938470219163331,0.014871649142748886
APP-02310,0.06364023870417732,C,Review,4300.0,0.55,5673.62,198.59,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,5673.62,34943.51,0.2132,C,debt_consolidation,2025Q3,0,0.1605,0.035002344182373864,0.014871649142748886
APP-02311,0.06364023870417732,C,Review,2100.0,0.55,27983.66,979.49,large loan amount,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,27983.66,52167.05,0.4591,A,debt_consolidation,2025Q3,0,0.0602,0.03500221200514872,0.014871649142748886
APP-02312,0.013871429190688804,A,Approve,4700.0,0.35,22137.12,107.48,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,22137.12,46412.02,0.0854,C,debt_consolidation,2025Q3,0,0.1706,0.004855193448831646,0.014871649142748886
APP-02313,0.06364023870417732,C,Review,2900.0,0.55,41899.75,1466.58,large loan amount,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,41899.75,71627.11,0.1107,C,other,2025Q3,0,0.1379,0.03500211815106295,0.014871649142748886
APP-02314,0.01411059176294206,A,Approve,6700.0,0.35,12018.02,59.35,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,12018.02,44379.37,0.2391,C,home_improvement,2025Q3,0,0.1188,0.004938417476422905,0.014871649142748886
APP-02315,0.01411059176294206,A,Approve,5600.0,0.35,33413.55,165.02,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,33413.55,66996.25,0.3747,B,debt_consolidation,2025Q3,0,0.0985,0.004938714982394866,0.014871649142748886
APP-02316,0.06364023870417732,C,Review,12200.0,0.55,16740.76,585.96,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,16740.76,96932.5,0.1506,B,debt_consolidation,2025Q3,0,0.134,0.035001995130448084,0.014871649142748886
APP-02317,0.01411059176294206,A,Approve,6300.0,0.35,42000.0,207.43,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,42000.0,74703.78,0.3305,B,home_improvement,2025Q3,0,0.121,0.004938809523809524,0.014871649142748886
APP-02318,0.013871429190688804,A,Approve,22100.0,0.35,19209.57,93.26,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,19209.57,101823.01,0.046,A,debt_consolidation,2025Q3,0,0.0545,0.004854871816495633,0.014871649142748886
APP-02319,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10413.66,44821.97,0.3922,E,debt_consolidation,2025Q3,0,0.2633,0.0,0.12751187431494337
APP-02320,0.06364023870417732,C,Review,1300.0,0.55,31487.51,1102.13,large loan amount,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,31487.51,33277.78,0.2789,A,major_purchase,2025Q3,0,0.0712,0.03500213259162126,0.014871649142748886
APP-02321,0.013871429190688804,A,Approve,15300.0,0.35,13291.82,64.53,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,13291.82,146723.97,0.1092,A,debt_consolidation,2025Q3,0,0.0795,0.0048548656241207,0.014871649142748886
APP-02322,0.01411059176294206,A,Approve,10100.0,0.35,11174.6,55.19,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,11174.6,55559.94,0.3176,B,other,2025Q3,0,0.1137,0.004938879243999785,0.014871649142748886
APP-02323,0.01411059176294206,A,Approve,3800.0,0.35,24010.51,118.58,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,24010.51,45334.69,0.394,A,home_improvement,2025Q3,0,0.0876,0.00493867060716328,0.014871649142748886
APP-02324,0.01411059176294206,A,Approve,7000.0,0.35,10389.72,51.31,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,10389.72,40475.35,0.1674,B,medical,2025Q3,0,0.1021,0.004938535398451547,0.014871649142748886
APP-02325,0.01411059176294206,A,Approve,6800.0,0.35,20566.82,101.57,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,20566.82,69460.52,0.456,B,debt_consolidation,2025Q3,0,0.1025,0.0049385369250083385,0.014871649142748886
APP-02326,0.06364023870417732,C,Review,1900.0,0.55,14965.11,523.81,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,14965.11,42432.4,0.3884,B,medical,2025Q3,0,0.1182,0.03500208150825486,0.014871649142748886
APP-02327,0.01411059176294206,A,Approve,8200.0,0.35,7104.1,35.09,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,7104.1,66464.56,0.3464,C,debt_consolidation,2025Q3,0,0.139,0.004939401190861615,0.014871649142748886
APP-02328,0.013871429190688804,A,Approve,19500.0,0.35,16975.62,82.42,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,16975.62,106461.32,0.3247,B,major_purchase,2025Q3,0,0.1166,0.004855198219564293,0.014871649142748886
APP-02329,0.013871429190688804,A,Approve,11700.0,0.35,10202.15,49.53,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,10202.15,124741.98,0.226,C,debt_consolidation,2025Q3,0,0.1488,0.004854859024813397,0.014871649142748886
APP-02330,0.06364023870417732,C,Review,1100.0,0.55,12990.66,454.7,weak credit grade,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,12990.66,27699.34,0.2639,C,debt_consolidation,2025Q3,0,0.1338,0.03500207071850083,0.014871649142748886
APP-02331,0.01411059176294206,A,Approve,6300.0,0.35,5458.21,26.96,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,5458.21,46107.84,0.1544,C,other,2025Q3,0,0.1505,0.004939348247868807,0.014871649142748886
APP-02332,0.06364023870417732,C,Review,3300.0,0.55,12831.99,449.15,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,12831.99,55595.4,0.4657,D,small_business,2025Q3,0,0.2112,0.035002365182641194,0.12751187431494337
APP-02333,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,11180.35,76301.03,0.3704,D,debt_consolidation,2025Q3,0,0.1982,0.0,0.07636828644501278
APP-02334,0.06364023870417732,C,Review,1300.0,0.55,14229.47,498.06,prior delinquency,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,14229.47,32140.81,0.4076,B,debt_consolidation,2025Q3,0,0.1024,0.03500200639939506,0.014871649142748886
APP-02335,0.013871429190688804,A,Approve,19400.0,0.35,22747.87,110.44,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,22747.87,95138.7,0.0844,B,medical,2025Q3,0,0.1022,0.004854960046808778,0.014871649142748886
APP-02336,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,16766.72,69935.91,0.4367,D,debt_consolidation,2025Q3,0,0.1903,0.0,0.07636828644501278
APP-02337,0.06364023870417732,C,Review,19200.0,0.55,23396.47,818.93,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,23396.47,146971.49,0.188,C,medical,2025Q3,0,0.1502,0.035002288806815725,0.014871649142748886
APP-02338,0.06364023870417732,C,Review,3900.0,0.55,15787.32,552.59,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,15787.32,56071.08,0.229,D,debt_consolidation,2025Q3,0,0.2107,0.03500214095869344,0.12751187431494337
APP-02339,0.013871429190688804,A,Approve,3300.0,0.35,8846.79,42.95,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,8846.79,24000.0,0.0594,A,small_business,2025Q3,0,0.0764,0.004854868262951873,0.014871649142748886
APP-02340,0.013871429190688804,A,Approve,21500.0,0.35,18660.44,90.6,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,18660.44,167062.79,0.207,A,debt_consolidation,2025Q3,0,0.0909,0.004855190981563136,0.014871649142748886
APP-02341,0.01411059176294206,A,Approve,10100.0,0.35,23129.81,114.23,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,23129.81,79728.35,0.3083,A,major_purchase,2025Q3,0,0.0977,0.004938648436800821,0.014871649142748886
APP-02342,0.013871429190688804,A,Approve,4200.0,0.35,23431.73,113.76,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,23431.73,50232.57,0.3453,B,debt_consolidation,2025Q3,0,0.1142,0.004854955225243719,0.014871649142748886
APP-02343,0.06364023870417732,C,Review,5700.0,0.55,6242.99,218.52,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,6242.99,43543.03,0.2707,C,home_improvement,2025Q3,0,0.1513,0.03500245875774269,0.014871649142748886
APP-02344,0.01411059176294206,A,Approve,5100.0,0.35,4965.12,24.52,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,4965.12,24000.0,0.1734,B,home_improvement,2025Q3,0,0.098,0.004938450631606084,0.014871649142748886
APP-02345,0.06364023870417732,C,Review,9800.0,0.55,8563.74,299.75,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,8563.74,91711.71,0.2736,C,debt_consolidation,2025Q3,0,0.1188,0.03500223033394288,0.014871649142748886
APP-02346,0.013871429190688804,A,Approve,17700.0,0.35,17645.98,85.67,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,17645.98,77997.51,0.0347,B,debt_consolidation,2025Q3,0,0.1026,0.004854930131395366,0.014871649142748886
APP-02347,0.06364023870417732,C,Review,3200.0,0.55,34710.84,1214.95,large loan amount,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,34710.84,78259.87,0.3109,C,home_improvement,2025Q3,0,0.1498,0.03500203394674402,0.014871649142748886
APP-02348,0.06364023870417732,C,Review,13200.0,0.55,13380.92,468.36,high revolving utilization,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,13380.92,97893.73,0.2796,A,medical,2025Q3,0,0.0865,0.03500207758509878,0.014871649142748886
APP-02349,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,weak credit grade,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,32804.55,26408.47,0.2777,D,debt_consolidation,2025Q3,1,0.1867,0.0,0.07636828644501278
APP-02350,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,weak credit grade,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,25264.14,81789.76,0.2639,E,debt_consolidation,2025Q3,0,0.2744,0.0,0.12751187431494337
APP-02351,0.013871429190688804,A,Approve,3000.0,0.35,42000.0,203.91,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,35315.68,0.03,A,major_purchase,2025Q3,0,0.0902,0.004855,0.014871649142748886
