wallet_id,counterparty_wallet_id,transaction_time,amount_usd,stablecoin_risk_score,stablecoin_risk_action,risk_exposure_score,top_reason_1,top_reason_2,top_reason_3
W0743,W0538,2026-03-15 01:29:21,3106.070257,0.317046,normal,984.767565,high_wallet_velocity,new_counterparty,imbalanced_flow
W0744,W0130,2026-02-05 10:00:26,60.507222,0.308027,normal,18.63783,high_wallet_velocity,new_counterparty,
W0744,W0067,2026-03-02 21:32:15,2776.072243,0.707962,review,1965.35428,risky_address_exposure,high_wallet_velocity,new_counterparty
W0744,W0350,2026-03-07 13:36:19,28.233102,0.301204,normal,8.503926,high_wallet_velocity,new_counterparty,imbalanced_flow
W0745,W0288,2026-03-01 05:26:14,1408.678912,0.223936,normal,315.453743,new_counterparty,imbalanced_flow,
W0746,W0783,2025-12-29 04:46:09,23341.512356,0.48344,monitor,11284.217615,high_wallet_velocity,large_transfer,new_counterparty
W0746,W0529,2026-01-05 03:39:10,286.863746,0.539053,monitor,154.63466,risky_address_exposure,high_wallet_velocity,new_counterparty
W0746,W0503,2026-02-19 09:33:38,1942.212225,0.200646,normal,389.697335,high_wallet_velocity,new_counterparty,imbalanced_flow
W0747,W0035,2026-01-09 05:38:53,10890.938698,0.349988,normal,3811.698907,high_wallet_velocity,new_counterparty,
W0747,W0123,2026-02-13 09:11:00,32.645098,0.300587,normal,9.812695,high_wallet_velocity,new_counterparty,imbalanced_flow
W0748,W0754,2025-12-25 15:03:20,477.009798,0.514468,monitor,245.406511,high_counterparty_risk,new_counterparty,
W0748,W0150,2025-12-31 09:17:27,171.11321,0.160511,normal,27.465607,new_counterparty,,
W0748,W0731,2026-01-21 04:24:28,1321.749334,0.641344,monitor,847.695467,risky_address_exposure,high_wallet_velocity,new_counterparty
W0748,W0438,2026-01-21 11:57:13,522.448776,0.268826,normal,140.447723,high_wallet_velocity,new_counterparty,imbalanced_flow
W0749,W0791,2026-01-08 23:37:15,985.813927,0.162484,normal,160.179362,new_counterparty,,
W0749,W0073,2026-02-06 08:28:18,88.382167,0.294673,normal,26.043821,high_wallet_velocity,new_counterparty,
W0749,W0173,2026-02-10 21:34:43,79.322257,0.272278,normal,21.597688,high_wallet_velocity,new_counterparty,imbalanced_flow
W0749,W0696,2026-02-15 06:25:34,268.935949,0.527275,monitor,141.803167,risky_address_exposure,high_wallet_velocity,new_counterparty
W0750,W0154,2025-12-26 13:50:46,21.586204,0.328464,normal,7.090294,high_wallet_velocity,new_counterparty,imbalanced_flow
W0750,W0211,2026-01-11 09:30:16,78.151432,0.260515,normal,20.359583,high_wallet_velocity,new_counterparty,
W0750,W0121,2026-01-24 15:12:15,549.924272,0.221912,normal,122.034909,high_wallet_velocity,new_counterparty,imbalanced_flow
W0750,W0110,2026-02-05 00:27:29,290.832128,0.753179,review,219.048733,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0750,W0764,2026-02-23 05:17:41,169119.649393,0.653565,review,110530.659496,risky_address_exposure,high_wallet_velocity,large_transfer
W0751,W0002,2025-12-28 17:13:47,924.609584,0.236394,normal,218.572099,high_wallet_velocity,new_counterparty,
W0751,W0165,2026-01-07 07:41:44,50.891214,0.155461,normal,7.911606,new_counterparty,,
W0751,W0599,2026-02-08 05:39:38,2448.966223,0.244121,normal,597.844131,new_counterparty,,
W0752,W0655,2026-02-05 20:19:30,5.559188,0.429254,monitor,2.386303,high_wallet_velocity,new_counterparty,
W0753,W0799,2026-02-18 07:20:01,1180.134203,0.719006,review,848.523732,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0754,W0136,2026-01-17 17:41:26,5.035152,0.200128,normal,1.007677,new_counterparty,imbalanced_flow,
W0754,W0703,2026-01-22 02:48:36,493.052609,0.293336,normal,144.629948,high_wallet_velocity,new_counterparty,
W0755,W0754,2026-01-08 07:32:05,651.926347,0.238808,normal,155.685047,high_wallet_velocity,new_counterparty,imbalanced_flow
W0755,W0415,2026-01-11 02:45:15,762.662576,0.2074,normal,158.176364,new_counterparty,,
W0755,W0630,2026-01-13 05:28:17,22.755105,0.267912,normal,6.096365,high_wallet_velocity,new_counterparty,imbalanced_flow
W0755,W0688,2026-02-04 06:32:01,107.89655,0.321745,normal,34.715142,high_wallet_velocity,new_counterparty,imbalanced_flow
W0755,W0704,2026-02-26 12:41:34,67.543927,0.273744,normal,18.489777,high_wallet_velocity,new_counterparty,
W0755,W0142,2026-03-01 19:35:02,3496.940616,0.240821,normal,842.137313,new_counterparty,imbalanced_flow,
W0756,W0197,2025-12-23 17:22:26,633.024884,0.269983,normal,170.90622,high_wallet_velocity,new_counterparty,imbalanced_flow
W0756,W0559,2026-03-08 12:19:29,70.037703,0.361577,normal,25.324016,high_wallet_velocity,new_counterparty,
W0756,W0538,2026-03-08 22:26:52,38.521538,0.317763,normal,12.240721,high_wallet_velocity,new_counterparty,imbalanced_flow
W0756,W0398,2026-03-18 21:42:02,26.097255,0.352402,normal,9.196725,high_wallet_velocity,new_counterparty,
W0757,W0088,2026-01-01 20:14:53,5.094397,0.310338,normal,1.580984,new_counterparty,imbalanced_flow,
W0757,W0790,2026-01-27 17:42:02,22.108607,0.487253,monitor,10.772494,risky_address_exposure,new_counterparty,
W0757,W0752,2026-03-14 18:07:05,108.939531,0.610102,monitor,66.464209,risky_address_exposure,high_wallet_velocity,new_counterparty
W0758,W0082,2026-01-31 22:16:15,25.467107,0.338341,normal,8.616574,new_counterparty,,
W0759,W0333,2026-01-01 09:11:15,12.147422,0.233178,normal,2.832507,high_wallet_velocity,new_counterparty,
W0760,W0375,2026-01-23 01:53:46,398.125941,0.170922,normal,68.048453,new_counterparty,imbalanced_flow,
W0760,W0165,2026-01-29 17:53:40,737.715128,0.179428,normal,132.36688,new_counterparty,imbalanced_flow,
W0760,W0139,2026-02-20 10:18:32,667.236477,0.392908,normal,262.162842,new_counterparty,imbalanced_flow,
W0760,W0538,2026-02-26 21:27:48,58.772875,0.186072,normal,10.935959,high_wallet_velocity,new_counterparty,
W0760,W0345,2026-03-02 09:48:40,6667.1994,0.155884,normal,1039.311143,new_counterparty,imbalanced_flow,
W0760,W0585,2026-03-15 01:56:35,2646.088437,0.273103,normal,722.655778,high_wallet_velocity,new_counterparty,imbalanced_flow
W0761,W0162,2026-01-25 20:20:10,390.226774,0.284123,normal,110.872503,high_wallet_velocity,new_counterparty,imbalanced_flow
W0761,W0742,2026-01-31 01:26:48,49.433265,0.22795,normal,11.268313,high_wallet_velocity,new_counterparty,imbalanced_flow
W0761,W0261,2026-02-07 05:59:25,40295.839803,0.590307,monitor,23786.919124,risky_address_exposure,high_wallet_velocity,large_transfer
W0761,W0025,2026-03-12 05:37:02,51.729379,0.479596,monitor,24.809181,risky_address_exposure,high_wallet_velocity,new_counterparty
W0762,W0485,2025-12-25 07:10:52,999.704088,0.230149,normal,230.080745,new_counterparty,imbalanced_flow,
W0762,W0285,2025-12-25 11:55:05,1351.683015,0.275654,normal,372.596394,high_wallet_velocity,new_counterparty,imbalanced_flow
W0762,W0469,2026-01-28 01:26:18,648.299358,0.396716,normal,257.19085,high_wallet_velocity,new_counterparty,imbalanced_flow
W0762,W0465,2026-03-15 07:10:19,123.373437,0.465071,monitor,57.377348,high_counterparty_risk,new_counterparty,imbalanced_flow
W0763,W0525,2026-01-09 17:04:19,339.210375,0.179597,normal,60.921192,new_counterparty,imbalanced_flow,
W0764,W0109,2025-12-24 11:55:13,1152.146743,0.730289,review,841.400308,high_counterparty_risk,risky_address_exposure,new_counterparty
W0764,W0399,2026-01-13 20:52:50,94.433473,0.22257,normal,21.018075,new_counterparty,,
W0765,W0581,2026-01-11 20:27:07,71.877875,0.236906,normal,17.028301,new_counterparty,imbalanced_flow,
W0765,W0308,2026-01-19 15:00:43,1871.266506,0.205634,normal,384.795587,new_counterparty,imbalanced_flow,
W0766,W0232,2025-12-29 17:33:05,463.613855,0.185291,normal,85.903692,new_counterparty,imbalanced_flow,
W0766,W0483,2026-01-11 14:03:19,23553.455183,0.755882,review,17803.621516,high_counterparty_risk,risky_address_exposure,large_transfer
W0766,W0607,2026-01-19 13:46:43,117.451274,0.16718,normal,19.635556,new_counterparty,imbalanced_flow,
W0766,W0632,2026-03-14 11:03:25,5043.692504,0.757337,review,3819.775866,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0768,W0125,2026-01-14 20:08:19,72.111184,0.459191,monitor,33.112805,high_wallet_velocity,new_counterparty,imbalanced_flow
W0768,W0304,2026-01-16 03:29:20,151.844482,0.271847,normal,41.278472,high_wallet_velocity,new_counterparty,imbalanced_flow
W0768,W0468,2026-02-06 13:51:40,260.594744,0.168904,normal,44.015543,new_counterparty,,
W0768,W0201,2026-03-13 12:18:26,61271.902401,0.397578,normal,24360.382574,high_wallet_velocity,large_transfer,new_counterparty
W0768,W0277,2026-03-16 16:23:19,1556.08055,0.287463,normal,447.316346,new_counterparty,imbalanced_flow,
W0770,W0356,2026-01-05 20:27:30,2508.379935,0.263475,normal,660.894677,high_wallet_velocity,new_counterparty,imbalanced_flow
W0770,W0652,2026-02-20 22:02:09,776.184705,0.427411,monitor,331.750137,high_wallet_velocity,new_counterparty,imbalanced_flow
W0770,W0350,2026-03-15 00:27:50,139.598416,0.292634,normal,40.851235,high_wallet_velocity,new_counterparty,imbalanced_flow
W0771,W0526,2026-03-19 16:47:13,19445.952756,0.29848,normal,5804.218381,large_transfer,new_counterparty,imbalanced_flow
W0772,W0529,2026-01-04 12:04:20,5897.97804,0.490542,monitor,2893.204931,risky_address_exposure,high_wallet_velocity,new_counterparty
W0772,W0711,2026-02-02 07:44:37,1152.1292,0.466438,monitor,537.397218,risky_address_exposure,high_wallet_velocity,new_counterparty
W0772,W0122,2026-02-08 15:56:55,40.494604,0.365161,normal,14.787055,risky_address_exposure,new_counterparty,
W0772,W0707,2026-02-24 13:53:36,107066.069785,0.23065,normal,24694.811453,large_transfer,new_counterparty,
W0772,W0708,2026-03-18 05:41:07,144.441481,0.27321,normal,39.462785,high_wallet_velocity,new_counterparty,
W0773,W0521,2026-02-23 13:26:13,588.020344,0.374443,normal,220.180307,high_wallet_velocity,new_counterparty,imbalanced_flow
W0774,W0471,2026-01-12 03:09:00,75.454773,0.19112,normal,14.420896,new_counterparty,imbalanced_flow,
W0774,W0088,2026-02-05 20:07:42,554.633356,0.768141,review,426.036594,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0775,W0224,2026-01-30 01:58:11,403.175629,0.269767,normal,108.763458,high_wallet_velocity,new_counterparty,imbalanced_flow
W0775,W0451,2026-03-05 09:11:11,259.553217,0.37968,normal,98.547284,high_wallet_velocity,new_counterparty,imbalanced_flow
W0775,W0085,2026-03-18 13:34:57,20824.547838,0.29374,normal,6116.998099,high_wallet_velocity,large_transfer,new_counterparty
W0776,W0333,2025-12-30 10:41:37,52.009994,0.251951,normal,13.103973,new_counterparty,imbalanced_flow,
W0776,W0034,2026-03-13 11:20:02,711.345309,0.250748,normal,178.368733,new_counterparty,,
W0777,W0176,2025-12-22 08:18:09,436.442138,0.275972,normal,120.445977,high_wallet_velocity,new_counterparty,imbalanced_flow
W0777,W0714,2026-01-09 07:46:26,531.406816,0.171992,normal,91.397937,new_counterparty,imbalanced_flow,
W0777,W0120,2026-01-31 09:02:33,1144.387729,0.324005,normal,370.787771,high_wallet_velocity,new_counterparty,imbalanced_flow
W0777,W0056,2026-02-18 01:25:46,523.201495,0.267868,normal,140.148849,high_wallet_velocity,new_counterparty,imbalanced_flow
W0777,W0743,2026-03-16 16:37:33,188.247678,0.377625,normal,71.087025,high_wallet_velocity,new_counterparty,imbalanced_flow
W0778,W0027,2026-01-02 06:00:17,7508.953968,0.221303,normal,1661.752063,new_counterparty,imbalanced_flow,
W0778,W0041,2026-01-11 06:03:56,329.661848,0.254682,normal,83.958785,high_wallet_velocity,new_counterparty,imbalanced_flow
W0779,W0450,2026-01-27 23:33:29,2042.881469,0.347515,normal,709.932289,high_wallet_velocity,new_counterparty,imbalanced_flow
W0779,W0018,2026-02-12 16:51:12,85.617062,0.210158,normal,17.993147,high_wallet_velocity,new_counterparty,
W0780,W0283,2026-03-04 20:55:20,303.748223,0.638909,monitor,194.067367,risky_address_exposure,high_wallet_velocity,new_counterparty
W0780,W0310,2026-03-18 19:43:27,362.59518,0.221608,normal,80.353976,new_counterparty,imbalanced_flow,
W0781,W0273,2026-02-17 07:03:52,320.516115,0.271293,normal,86.953792,high_wallet_velocity,new_counterparty,imbalanced_flow
W0781,W0039,2026-03-03 22:24:45,2363.609951,0.270456,normal,639.252191,new_counterparty,imbalanced_flow,
W0782,W0364,2026-01-20 19:28:30,797.4868,0.207406,normal,165.403521,high_wallet_velocity,new_counterparty,imbalanced_flow
W0782,W0454,2026-01-21 14:23:08,137.641437,0.327161,normal,45.030912,high_wallet_velocity,new_counterparty,imbalanced_flow
W0782,W0740,2026-02-26 12:11:27,44.470445,0.563323,monitor,25.051244,risky_address_exposure,high_wallet_velocity,new_counterparty
W0782,W0190,2026-02-27 09:51:42,408.817257,0.814284,review,332.893305,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0783,W0010,2025-12-30 00:37:17,148.963706,0.166003,normal,24.728474,new_counterparty,imbalanced_flow,
W0783,W0435,2025-12-31 09:08:41,246.96303,0.643118,monitor,158.826366,risky_address_exposure,high_wallet_velocity,new_counterparty
W0783,W0757,2026-01-21 04:39:52,7204.460326,0.297795,normal,2145.450125,new_counterparty,,
W0783,W0698,2026-02-01 22:05:39,3814.328589,0.648672,monitor,2474.247095,high_counterparty_risk,risky_address_exposure,new_counterparty
W0783,W0704,2026-02-03 22:47:26,239.874826,0.321837,normal,77.200581,high_wallet_velocity,new_counterparty,
W0783,W0133,2026-02-10 12:36:18,26.621217,0.467611,monitor,12.448378,high_wallet_velocity,new_counterparty,imbalanced_flow
W0783,W0757,2026-02-13 23:51:25,1693.905315,0.18563,normal,314.439103,high_wallet_velocity,imbalanced_flow,
W0783,W0135,2026-03-04 14:20:52,58158.919835,0.641013,monitor,37280.607336,high_counterparty_risk,high_wallet_velocity,large_transfer
W0783,W0066,2026-03-09 01:11:24,61.184476,0.181864,normal,11.127247,new_counterparty,,
W0783,W0082,2026-03-15 18:12:59,4334.481144,0.176569,normal,765.335166,new_counterparty,,
W0784,W0756,2026-01-09 05:14:39,189.101985,0.257207,normal,48.63828,high_wallet_velocity,new_counterparty,imbalanced_flow
W0784,W0609,2026-01-18 06:01:16,440.348848,0.465609,monitor,205.030371,high_wallet_velocity,new_counterparty,
W0784,W0518,2026-01-25 19:59:12,3686.002197,0.24588,normal,906.314222,high_wallet_velocity,new_counterparty,imbalanced_flow
W0784,W0490,2026-02-28 08:34:42,5672.320785,0.213184,normal,1209.247097,high_wallet_velocity,new_counterparty,imbalanced_flow
W0784,W0374,2026-03-05 02:43:22,583.745458,0.316952,normal,185.019226,high_wallet_velocity,new_counterparty,imbalanced_flow
W0785,W0499,2026-01-19 07:27:14,3516.558856,0.391767,normal,1377.671918,risky_address_exposure,new_counterparty,
W0785,W0471,2026-01-29 18:02:43,4038.972394,0.263315,normal,1063.521055,high_wallet_velocity,new_counterparty,
W0785,W0775,2026-03-13 08:23:00,7095.848903,0.17634,normal,1251.285504,new_counterparty,,
W0785,W0430,2026-03-19 06:45:04,26.462077,0.421839,monitor,11.162728,high_wallet_velocity,new_counterparty,
W0785,W0042,2026-03-19 14:59:09,182770.102218,0.5302,monitor,96904.680594,large_transfer,new_counterparty,imbalanced_flow
W0786,W0070,2025-12-22 17:48:21,249.193825,0.273435,normal,68.138196,high_wallet_velocity,new_counterparty,imbalanced_flow
W0786,W0650,2025-12-29 08:49:01,1930.079136,0.420554,monitor,811.702288,high_wallet_velocity,new_counterparty,
W0786,W0655,2026-01-15 21:19:09,15672.543864,0.372759,normal,5842.088889,high_wallet_velocity,large_transfer,new_counterparty
W0786,W0259,2026-01-25 00:55:28,315.010027,0.231097,normal,72.797961,high_wallet_velocity,new_counterparty,
W0786,W0283,2026-02-06 07:12:45,82.33491,0.45485,monitor,37.450052,high_wallet_velocity,new_counterparty,imbalanced_flow
W0786,W0597,2026-03-03 00:56:03,65.938019,0.486533,monitor,32.08101,risky_address_exposure,high_wallet_velocity,new_counterparty
W0786,W0192,2026-03-05 09:31:45,548.730203,0.292701,normal,160.613751,high_wallet_velocity,new_counterparty,imbalanced_flow
W0787,W0182,2025-12-26 05:48:48,10917.591606,0.359301,normal,3922.702036,high_wallet_velocity,new_counterparty,
W0787,W0371,2025-12-31 21:32:04,17692.182034,0.632547,monitor,11191.129417,high_counterparty_risk,high_wallet_velocity,large_transfer
W0787,W0587,2026-02-25 18:56:50,108.509577,0.434017,monitor,47.095045,high_wallet_velocity,new_counterparty,imbalanced_flow
W0788,W0728,2026-02-01 06:59:15,5019.335627,0.289991,normal,1455.562875,high_wallet_velocity,new_counterparty,imbalanced_flow
W0788,W0664,2026-02-07 18:44:04,7288.658942,0.305865,normal,2229.342504,high_wallet_velocity,new_counterparty,
W0789,W0444,2026-01-01 01:30:49,3231.321366,0.717751,review,2319.285311,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0790,W0538,2026-01-02 09:11:22,3922.878975,0.194085,normal,761.371416,new_counterparty,imbalanced_flow,
W0790,W0431,2026-02-27 02:21:05,1162.771057,0.784789,review,912.530173,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0790,W0272,2026-03-18 15:07:48,8965.081593,0.252685,normal,2265.344412,high_wallet_velocity,new_counterparty,imbalanced_flow
W0791,W0498,2026-01-18 02:14:43,90.495226,0.303251,normal,27.442776,high_wallet_velocity,new_counterparty,imbalanced_flow
W0791,W0325,2026-03-19 22:33:22,412.496422,0.31574,normal,130.241646,new_counterparty,imbalanced_flow,
W0792,W0687,2025-12-21 03:49:00,16.564763,0.500426,monitor,8.289445,risky_address_exposure,high_wallet_velocity,new_counterparty
W0792,W0461,2026-02-18 13:34:20,234.152503,0.17475,normal,40.918239,new_counterparty,imbalanced_flow,
W0793,W0203,2026-02-18 03:14:37,62.712444,0.516078,monitor,32.364523,risky_address_exposure,high_wallet_velocity,new_counterparty
W0794,W0250,2026-01-07 09:01:21,2398.213981,0.21533,normal,516.40846,new_counterparty,imbalanced_flow,
W0794,W0095,2026-01-09 07:57:32,4253.207441,0.543206,monitor,2310.367118,risky_address_exposure,high_wallet_velocity,new_counterparty
W0794,W0363,2026-02-28 21:36:34,31.529851,0.227324,normal,7.167484,high_wallet_velocity,new_counterparty,
W0794,W0488,2026-03-09 21:54:45,906.805056,0.300545,normal,272.53553,high_wallet_velocity,new_counterparty,imbalanced_flow
W0795,W0066,2025-12-21 14:21:25,10260.559297,0.242678,normal,2490.008338,high_wallet_velocity,new_counterparty,imbalanced_flow
W0795,W0513,2025-12-29 10:37:32,4775.159595,0.476815,monitor,2276.86837,risky_address_exposure,high_wallet_velocity,new_counterparty
W0795,W0418,2026-01-28 11:52:51,13361.464736,0.437233,monitor,5842.071277,large_transfer,new_counterparty,imbalanced_flow
W0795,W0653,2026-02-11 13:25:01,291.549703,0.216523,normal,63.127141,new_counterparty,imbalanced_flow,
W0795,W0538,2026-02-20 00:19:45,57.683683,0.467882,monitor,26.989139,high_wallet_velocity,new_counterparty,imbalanced_flow
W0795,W0424,2026-03-09 21:40:31,28.500724,0.557736,monitor,15.895891,risky_address_exposure,high_wallet_velocity,new_counterparty
W0796,W0508,2026-02-11 19:37:00,136.198064,0.582599,monitor,79.348863,risky_address_exposure,new_counterparty,
W0797,W0332,2026-02-15 17:50:26,3930.223997,0.545062,monitor,2142.214658,risky_address_exposure,new_counterparty,imbalanced_flow
