wallet_id,counterparty_wallet_id,transaction_time,token_type,amount_usd,wallet_age_days,inflow_24h,outflow_24h,transaction_count_24h,counterparty_risk_score,risky_address_exposure_flag,stablecoin_risk_label,is_synthetic
W0487,W0756,2026-02-21T04:39:03,USDT,29.47824,947,34.823449,1691.167062,4,0.421601,1,0,True
W0615,W0241,2026-01-01T10:44:34,USDT,125.967186,1435,284.668976,82.910923,21,0.699024,1,0,True
W0267,W0661,2026-03-03T14:29:48,USDT,638.889754,907,128.053042,401.598269,18,0.186023,0,0,True
W0092,W0715,2026-02-26T23:41:45,USDC,726.799385,1137,75.468955,10.102569,17,0.099844,0,0,True
W0608,W0222,2026-01-15T18:05:12,USDC,3568.308997,1234,254.933075,482.112585,12,0.18885,0,0,True
W0354,W0754,2026-01-12T21:48:57,USDT,465.011929,551,101.907596,33.302125,29,0.085223,0,0,True
W0424,W0583,2026-01-23T23:31:40,USDT,784.445268,1284,24.539819,5.739317,8,0.199486,0,0,True
W0371,W0765,2026-02-19T13:19:45,USDT,10.429685,1014,32.137768,91.771642,16,0.099985,0,0,True
W0268,W0421,2026-01-04T09:54:02,USDC,90.546501,627,627.889687,36.144376,19,0.123573,0,0,True
W0090,W0647,2025-12-22T19:05:37,DAI,336.574725,1271,701.802964,2141.522144,27,0.264941,0,0,True
W0133,W0157,2026-02-01T14:35:55,BUSD,586.668706,319,218.650376,16.860072,22,0.220649,0,0,True
W0059,W0183,2026-02-05T22:03:13,USDT,36.632263,711,724.800651,124.981912,7,0.121435,0,0,True
W0071,W0467,2026-02-24T16:03:01,USDT,16633.572759,1350,733.378377,217.938354,21,0.169735,0,0,True
W0003,W0067,2026-02-25T04:16:14,USDC,262.754971,714,126.772178,35.644385,10,0.186006,0,0,True
W0735,W0440,2025-12-23T22:18:31,DAI,422.455957,651,87.092624,181.573944,22,0.671201,1,1,True
W0028,W0737,2026-02-03T17:15:18,USDT,11.423704,459,379.079436,58.215671,14,0.373595,0,0,True
W0440,W0774,2026-02-09T07:09:37,USDT,142.107319,283,51.745105,260.491118,3,0.142666,0,0,True
W0477,W0396,2026-02-06T06:57:19,USDT,436.256764,635,17.676216,23.208576,21,0.088337,0,0,True
W0322,W0338,2026-02-05T10:32:14,USDT,32.605621,1029,104.129121,1805.213851,27,0.0957,0,0,True
W0132,W0210,2025-12-24T13:52:54,USDC,7130.580848,838,1251.6502,901.58142,25,0.85906,0,0,True
W0529,W0498,2026-02-16T18:55:52,USDT,30.69179,774,7.991256,121.855777,10,0.270882,0,0,True
W0248,W0214,2025-12-23T01:55:43,USDC,1461.339385,363,425.87065,450.645564,12,0.263245,0,0,True
W0368,W0713,2026-01-31T05:44:00,USDC,2514.137433,727,236.294694,1173.537199,29,0.174904,0,0,True
W0609,W0732,2026-02-11T06:19:39,DAI,7776.158616,1057,108.100865,5415.057629,5,0.37142,1,0,True
W0029,W0438,2026-03-19T17:56:08,DAI,5624.03889,1079,35.697681,15.280286,4,0.200303,0,0,True
W0018,W0273,2026-01-19T19:19:34,BUSD,5.710712,1121,64.489728,160.443657,24,0.888724,0,1,True
W0151,W0335,2026-02-18T17:44:18,BUSD,55.647173,1358,113.27352,77.557536,6,0.123352,0,0,True
W0102,W0118,2026-03-01T12:45:03,USDT,1486.97388,510,102.491775,5198.669384,23,0.812711,1,1,True
W0326,W0452,2026-01-04T20:17:51,USDT,13.709092,956,428.871717,129.180087,7,0.267345,0,0,True
W0721,W0608,2026-03-12T12:13:30,USDT,1800.132536,99,604.741934,81.508858,25,0.286293,0,0,True
W0766,W0632,2026-03-14T11:03:25,BUSD,5043.692504,254,149.955095,2756.633163,14,0.876807,1,1,True
W0691,W0212,2026-03-12T10:48:19,USDC,547.159223,726,10.699625,178.264794,11,0.094012,0,0,True
W0315,W0700,2026-01-18T01:46:55,USDT,97.100906,1182,532.766131,21.744321,29,0.719812,0,1,True
W0151,W0443,2026-03-05T21:47:18,USDT,9.278101,552,35.607547,75.509837,18,0.259946,0,0,True
W0474,W0574,2026-02-09T05:49:15,DAI,4389.400836,433,267.644599,192.700161,25,0.112048,1,1,True
W0348,W0655,2026-01-29T03:16:20,USDC,3631.552704,342,399.11427,113.319182,1,0.092332,0,0,True
W0301,W0676,2025-12-23T05:46:51,USDT,5.239695,178,133.939327,122.902627,28,0.442612,0,0,True
W0380,W0537,2026-02-17T00:48:22,USDT,272.857188,1272,25.562704,152.608845,21,0.436359,0,0,True
W0412,W0698,2026-02-16T00:51:57,USDC,2638.430634,106,159.692937,122.500824,1,0.691717,1,0,True
W0436,W0021,2026-01-22T03:32:05,USDT,16165.635156,584,119.669587,588.904867,27,0.120582,0,0,True
W0477,W0650,2026-02-26T00:00:11,USDC,1850.240172,1228,349.23547,1208.558342,7,0.31007,0,0,True
W0254,W0089,2026-01-16T06:41:51,DAI,77.069433,1370,336.814277,947.279548,7,0.515927,0,0,True
W0415,W0323,2026-02-18T09:55:14,DAI,71.228549,599,120.238058,519.869295,12,0.047175,0,0,True
W0183,W0756,2026-03-20T16:21:23,BUSD,1186.653302,669,1080.577458,73.227142,16,0.123803,1,0,True
W0359,W0109,2026-01-31T17:04:09,USDT,24.784596,1277,168.308487,216.163221,4,0.068867,0,0,True
W0723,W0699,2026-01-29T17:02:15,USDT,460.839423,462,94.804365,76.000791,19,0.178099,1,0,True
W0275,W0171,2026-01-21T03:44:42,USDT,19.080166,841,4.126077,145.246043,28,0.401549,1,0,True
W0593,W0722,2026-03-19T18:30:31,USDT,55.612358,562,523.83919,37.057606,15,0.603456,1,1,True
W0051,W0668,2026-01-30T11:40:26,USDC,1588.132493,526,252.192607,6.574195,4,0.082459,0,0,True
W0405,W0329,2026-03-01T18:32:24,BUSD,1428.847615,147,13.691643,630.64765,15,0.98565,1,1,True
W0714,W0060,2026-01-05T06:25:43,USDC,574.904788,678,400.978255,298.090701,28,0.914975,0,1,True
W0488,W0158,2025-12-21T18:58:37,USDT,120694.018163,1117,36.294245,45.864387,14,0.116972,0,0,True
W0771,W0526,2026-03-19T16:47:13,USDT,19445.952756,417,19.157343,253.684427,3,0.135791,0,0,True
W0059,W0439,2026-02-19T12:40:00,USDT,1216.563236,1217,67.4195,956.729269,24,0.188279,0,0,True
W0321,W0067,2026-01-04T01:26:40,USDC,319.561175,989,468.328753,154.52756,26,0.23513,0,0,True
W0379,W0508,2026-03-15T10:34:03,USDT,921.141931,55,200.238534,26.553264,7,0.229388,0,0,True
W0159,W0575,2025-12-29T04:10:17,USDT,4837.899036,35,49.687577,336.18353,29,0.356922,0,1,True
W0254,W0256,2026-03-09T10:35:09,USDC,84.33125,1022,31.403856,159.342903,2,0.353493,0,0,True
W0510,W0101,2026-01-14T05:18:16,BUSD,4612.189472,1083,18.605008,253.419718,23,0.08148,0,0,True
W0328,W0338,2026-02-21T05:10:14,USDC,242.692793,578,1957.224874,184.707684,8,0.110841,0,0,True
W0189,W0780,2025-12-21T00:13:00,USDT,17.004371,351,4.022709,143.057958,16,0.299913,1,0,True
W0404,W0297,2026-01-18T14:02:37,DAI,5.46083,97,116.258702,407.622555,8,0.771754,0,0,True
W0696,W0017,2026-01-27T15:51:44,USDT,624.72316,283,1184.548932,632.547175,26,0.816792,1,1,True
W0567,W0348,2026-02-09T02:16:33,USDC,1728.336185,1298,25.355198,28.87345,9,0.094394,0,0,True
W0567,W0714,2026-02-04T02:51:36,USDC,3003.1083,111,63.248879,6388.844476,23,0.34362,0,0,True
W0207,W0034,2026-02-24T01:29:28,DAI,37.461412,683,270.410646,57.306448,26,0.817356,1,0,True
W0463,W0512,2026-02-06T14:05:11,BUSD,1971.517765,755,39.116626,982.71485,17,0.221109,1,0,True
W0542,W0001,2026-01-17T16:14:19,USDT,801.441368,1031,241.250055,725.243402,23,0.226576,0,0,True
W0207,W0468,2026-02-20T04:31:31,USDC,14834.738544,1354,7.814868,10.629667,2,0.204049,1,1,True
W0612,W0776,2026-02-13T20:37:56,USDT,104.877363,1070,2140.504383,63.904973,28,0.07519,0,0,True
W0606,W0304,2026-01-14T01:21:25,DAI,2046.379951,147,52.654898,36.0933,11,0.205355,0,0,True
W0619,W0536,2026-02-11T21:06:52,USDT,258.562081,997,1531.826802,105.845911,18,0.20896,0,0,True
W0773,W0521,2026-02-23T13:26:13,USDT,588.020344,423,368.918321,38.019833,24,0.303702,0,0,True
W0335,W0262,2026-02-17T15:57:03,USDT,38.25605,448,113.779291,545.256067,8,0.77547,0,0,True
W0723,W0061,2026-02-10T20:35:38,USDT,22721.825405,710,43.351973,72.727662,2,0.204373,0,0,True
W0267,W0156,2026-03-19T19:54:01,USDC,241.727746,140,30.814338,80.747159,8,0.108813,0,0,True
W0607,W0579,2026-02-21T17:31:32,BUSD,79.645071,638,1165.841925,51.569748,18,0.175894,0,0,True
W0574,W0708,2026-01-30T18:58:00,USDC,28983.184368,371,568.161765,40.775134,9,0.016423,0,0,True
W0739,W0600,2026-03-03T03:20:23,USDC,214.393816,989,438.481736,40.714256,19,0.314585,1,0,True
W0786,W0650,2025-12-29T08:49:01,USDT,1930.079136,888,189.458724,259.483308,13,0.618636,0,1,True
W0203,W0757,2026-03-02T19:10:31,BUSD,137.512608,1076,420.881936,37.820436,2,0.107554,1,0,True
W0429,W0393,2026-01-30T10:41:46,USDT,403.180604,291,17.403328,26.560357,14,0.968661,0,0,True
W0254,W0777,2026-02-06T06:00:37,USDC,5560.899302,736,751.940442,6.753354,12,0.051364,0,0,True
W0782,W0740,2026-02-26T12:11:27,DAI,44.470445,41,1048.359363,112.203646,28,0.222893,1,0,True
W0168,W0026,2026-01-19T21:15:09,BUSD,902.336717,448,233.03755,1787.718339,6,0.203097,0,0,True
W0161,W0622,2026-02-09T00:50:01,BUSD,351.548378,566,91.951355,599.738313,1,0.134642,0,0,True
W0335,W0517,2026-03-03T03:22:57,USDT,4769.990635,38,30.52134,116.638335,27,0.043275,1,0,True
W0274,W0328,2026-01-05T04:18:35,USDT,1385.221014,1205,22.087044,55.133431,9,0.174298,0,0,True
W0360,W0386,2026-02-21T10:57:54,USDT,240.788325,109,65.178902,84.225683,16,0.226656,0,1,True
W0052,W0347,2025-12-25T15:21:52,USDC,3678.826714,887,128.297967,61.231553,13,0.181734,0,0,True
W0095,W0160,2026-03-09T15:56:11,USDT,21.866848,1184,508.151749,41.011893,14,0.836976,1,0,True
W0319,W0125,2026-01-26T04:55:02,USDT,10856.286665,483,1774.557421,616.270206,9,0.218026,0,0,True
W0309,W0059,2026-01-11T14:19:55,DAI,4533.154608,1413,117.427254,662.865679,12,0.043378,0,0,True
W0783,W0135,2026-03-04T14:20:52,USDT,58158.919835,518,17.263198,18.73073,11,0.951584,0,0,True
W0250,W0730,2026-01-07T18:30:21,USDC,127.354761,25,29.604171,64.23176,23,0.476364,1,0,True
W0313,W0158,2026-03-10T11:30:44,DAI,643.829577,1333,43.181426,163.007188,17,0.757069,1,1,True
W0574,W0612,2025-12-22T04:20:25,USDT,4796.280457,1481,166.582206,17.024774,17,0.309258,0,0,True
W0595,W0148,2026-01-08T20:18:47,USDC,65.521771,864,710.040067,8.495245,27,0.15954,0,0,True
W0459,W0686,2026-02-01T20:20:02,USDC,31.25537,1356,164.595726,162.644423,5,0.200889,0,0,True
W0186,W0408,2026-03-08T15:19:04,USDT,7.572223,814,6.39923,803.780782,17,0.043304,0,0,True
W0076,W0615,2026-02-09T00:06:15,USDT,234.324016,905,33.694082,72.872782,16,0.307996,0,0,True
W0016,W0720,2025-12-23T18:05:31,DAI,7437.784854,265,55.477516,109.416608,22,0.454068,0,0,True
W0327,W0716,2026-01-14T20:39:41,USDT,5360.117298,24,126.606643,268.324721,11,0.067576,0,0,True
W0168,W0241,2026-02-07T20:51:42,USDT,19.275425,889,426.413544,48.017804,13,0.220608,0,0,True
W0610,W0008,2026-02-26T15:44:36,USDT,33.046144,1260,97.149021,42.72008,20,0.614694,0,0,True
W0563,W0058,2026-01-09T00:40:47,DAI,984.552587,750,318.411429,86.648895,14,0.256423,1,0,True
W0058,W0139,2026-01-13T07:56:12,USDT,10587.255485,1211,49.384254,620.521001,6,0.101055,1,0,True
W0258,W0032,2026-02-08T07:42:08,USDT,254.225629,107,4599.499478,47.731235,21,0.352143,0,0,True
W0569,W0343,2026-02-21T10:23:22,USDT,11770.977618,1421,130.2309,1283.716943,14,0.700342,0,0,True
W0107,W0522,2026-01-04T02:45:54,USDT,536.558949,472,60.150012,236.672251,5,0.019862,0,0,True
W0267,W0268,2025-12-27T08:17:01,USDT,623.854517,988,762.738534,303.071523,11,0.175386,0,0,True
W0110,W0647,2026-01-27T22:31:04,USDT,262.85701,57,116.501395,19.224799,6,0.280878,0,0,True
W0527,W0240,2026-03-05T07:04:27,BUSD,298.743212,543,381.776361,56.024691,11,0.242955,0,0,True
W0118,W0265,2026-02-24T21:40:39,USDT,1527.504891,1035,286.463123,77.478175,14,0.16526,0,0,True
W0502,W0197,2026-03-19T04:06:52,USDC,69.827485,1193,4.630677,48.519016,19,0.246197,0,0,True
W0252,W0176,2026-02-24T06:50:17,USDC,5535.735516,1438,92.687218,368.516261,8,0.317049,1,0,True
W0566,W0288,2025-12-27T00:00:12,USDT,415.529237,393,60.482081,5781.851446,17,0.846979,1,1,True
W0715,W0685,2026-03-15T20:51:37,USDT,8955.350578,370,67.090363,1240.428785,6,0.175548,0,0,True
W0669,W0583,2025-12-27T23:02:38,DAI,121.76203,240,91.955189,51.302077,4,0.817734,0,0,True
W0795,W0418,2026-01-28T11:52:51,BUSD,13361.464736,651,200.333326,654.884113,7,0.46714,0,1,True
W0592,W0452,2026-01-30T17:30:28,USDT,8478.897104,398,0.910188,323.05675,24,0.467115,0,0,True
W0064,W0531,2026-03-02T06:08:58,USDT,685.545188,90,31.358831,248.125399,24,0.172177,0,0,True
W0756,W0559,2026-03-08T12:19:29,USDT,70.037703,428,104.220942,226.898866,24,0.311277,0,0,True
W0210,W0680,2026-02-27T14:12:53,USDC,5978.332009,1320,39.46102,3.371565,12,0.109421,0,0,True
W0433,W0784,2026-01-10T06:33:03,USDT,9057.593085,1354,76.510069,165.222738,28,0.064386,0,0,True
W0347,W0042,2026-01-22T02:52:57,USDT,8905.960278,387,70.090156,40.759998,2,0.854652,1,1,True
W0711,W0712,2025-12-29T03:52:23,BUSD,1501.275052,1246,282.712733,445.949695,26,0.415076,0,0,True
W0207,W0084,2026-01-03T06:38:50,USDT,214.142582,800,271.76903,279.688175,3,0.258153,1,0,True
W0093,W0170,2026-03-05T10:20:14,USDC,3074.514445,1444,222.609326,829.865086,6,0.599115,0,1,True
W0039,W0420,2026-02-17T00:52:41,DAI,15937.891735,851,213.631724,547.856771,17,0.325876,1,0,True
W0573,W0055,2026-03-13T07:05:21,DAI,96.789297,909,120.533381,341.933572,7,0.297095,1,0,True
W0176,W0153,2026-03-16T18:08:02,USDC,441.077953,701,1212.766637,138.171157,19,0.240636,0,0,True
W0581,W0015,2026-01-10T04:22:13,USDT,3953.166206,628,352.546612,67.829093,27,0.170641,0,0,True
W0388,W0341,2026-01-14T08:15:09,USDC,25.364079,624,464.458175,34.869972,4,0.251479,0,0,True
W0372,W0664,2026-01-11T22:03:36,USDC,130.500633,355,17.363951,97.223357,9,0.162316,0,0,True
W0724,W0092,2026-03-07T14:10:04,USDT,6.035979,1488,844.449328,141.697672,29,0.147725,0,0,True
W0544,W0079,2025-12-26T06:15:20,DAI,43.709596,1376,551.543551,910.275097,27,0.510499,1,1,True
W0405,W0427,2025-12-28T13:02:49,USDT,678.047312,214,271.653009,33.048283,11,0.286663,0,0,True
W0705,W0472,2026-03-06T13:54:26,USDC,1018.755864,508,196.704106,223.627249,29,0.130503,0,0,True
W0143,W0405,2026-02-14T10:03:24,USDT,43.269863,804,165.326886,33.611043,13,0.12236,0,0,True
W0186,W0681,2026-03-04T02:46:27,USDT,782.542732,1392,75.736574,147.988505,29,0.163251,1,0,True
W0690,W0131,2026-02-23T20:51:12,USDT,123.906458,205,485.722456,72.08254,14,0.764417,1,0,True
W0467,W0069,2025-12-31T22:08:44,USDC,529.747793,396,550.797645,245.59884,21,0.148719,1,0,True
W0398,W0767,2026-02-20T23:10:23,USDC,55.78356,930,101.319276,8.190858,15,0.33356,0,0,True
W0517,W0346,2026-02-10T17:51:19,USDT,779.651297,1369,146.458136,660.503511,20,0.027229,0,0,True
W0315,W0167,2026-01-12T06:22:38,USDT,4407.655816,1307,1.703558,81.833123,25,0.179809,0,0,True
W0490,W0239,2026-02-28T05:24:04,USDT,316.79634,901,495.262225,250.586982,21,0.355943,0,1,True
W0228,W0246,2026-03-15T16:11:07,USDT,72123.225649,1257,2582.50332,60.744893,21,0.159154,0,0,True
W0638,W0724,2026-02-16T23:57:28,USDT,3448.493516,201,24.004684,27.272661,16,0.527824,0,0,True
W0232,W0697,2026-03-07T17:19:44,USDT,613.420162,1132,9705.731632,63.149355,18,0.645826,1,0,True
W0653,W0346,2026-01-10T03:07:24,USDC,17520.037957,1391,88.229808,1569.154282,26,0.220609,0,0,True
W0295,W0079,2026-02-16T06:26:11,BUSD,27.489477,613,36.385553,234.250895,18,0.309766,1,0,True
W0025,W0627,2025-12-24T19:06:10,DAI,7.861037,867,92.76571,162.051192,15,0.758485,1,0,True
W0639,W0408,2026-01-30T13:57:57,USDT,458.81191,920,302.809602,208.524699,29,0.280376,0,0,True
W0041,W0410,2026-01-12T12:48:15,BUSD,494.32055,648,355.834753,19.778062,29,0.300141,1,0,True
W0430,W0201,2026-02-03T08:33:58,USDT,114.512572,845,55.702058,293.517892,20,0.335083,0,0,True
W0463,W0094,2026-01-03T13:04:48,USDT,146.35882,865,243.832647,183.748655,5,0.45903,1,1,True
W0087,W0595,2026-03-15T21:34:15,USDT,16.919487,246,101.350346,149.334596,13,0.181788,0,0,True
W0739,W0637,2026-02-22T13:05:49,USDC,686.995895,555,77.708049,42.843052,28,0.124148,0,0,True
W0623,W0459,2025-12-25T09:13:16,DAI,29.563737,250,524.903229,84.296467,5,0.19485,0,1,True
W0354,W0053,2026-01-09T13:40:04,USDC,168.722603,772,168.560052,105.819632,1,0.123841,0,0,True
W0600,W0394,2026-02-28T04:14:46,BUSD,1058.308166,682,43.085485,293.301101,29,0.841756,1,1,True
W0328,W0760,2025-12-27T10:05:07,USDT,829.148765,619,11.563338,76.567821,15,0.158639,1,0,True
W0787,W0182,2025-12-26T05:48:48,USDT,10917.591606,1057,78.072324,33.211852,24,0.304429,0,0,True
W0201,W0536,2026-01-22T19:10:23,USDT,761.086614,530,138.279715,69.358393,12,0.179046,0,0,True
W0366,W0715,2026-02-04T06:57:05,USDC,256.014914,1322,606.133485,654.326399,23,0.087931,0,0,True
W0619,W0425,2026-01-09T13:20:02,USDC,286.389007,999,22.162106,205.821317,21,0.312992,0,0,True
W0284,W0088,2026-01-30T07:02:02,USDC,50.83985,40,103.748691,1424.630779,13,0.182344,0,0,True
W0306,W0427,2026-02-02T13:59:36,USDT,4280.011277,1105,86.746238,61.662378,28,0.550237,1,1,True
W0615,W0769,2026-01-18T15:11:27,USDT,1037.360259,705,1121.340089,214.641547,4,0.147948,0,0,True
W0058,W0221,2026-02-12T22:01:50,USDT,283.601581,866,80.378154,9.917669,5,0.303823,0,0,True
W0304,W0045,2026-03-09T18:07:21,BUSD,325.595459,1488,61.205631,45.966525,2,0.257244,1,0,True
W0156,W0688,2026-02-20T20:51:52,DAI,3.372157,853,204.483288,156.392639,7,0.070302,0,0,True
W0376,W0627,2026-03-06T07:55:44,USDT,19805.555265,733,39.632428,67.244503,26,0.175864,1,0,True
W0293,W0684,2026-03-01T04:40:44,USDT,13.292258,901,123.890602,591.567744,11,0.13007,0,0,True
W0555,W0672,2026-02-17T22:47:24,USDC,43.044362,628,66.046303,124.179209,4,0.251335,0,0,True
W0232,W0155,2026-01-06T23:44:34,USDT,30.284126,1370,17.8305,60.448429,10,0.064635,0,0,True
W0450,W0071,2025-12-23T12:01:09,BUSD,17.195223,1192,201.797034,75.80249,10,0.058911,0,0,True
W0442,W0473,2026-02-13T18:19:37,USDC,46846.513801,374,10.230069,27.581499,11,0.058465,0,0,True
W0332,W0041,2026-01-28T07:09:09,USDT,3.564344,1076,637.883623,492.510978,23,0.388829,0,0,True
W0478,W0015,2026-02-20T20:17:56,USDC,931.537778,1490,37.385736,22.341453,14,0.119844,1,0,True
W0533,W0728,2026-01-24T04:15:49,USDT,59.625559,1241,199.908706,244.521884,4,0.182713,0,0,True
W0005,W0025,2026-03-11T19:33:52,USDT,2545.742732,851,68.804407,259.086891,8,0.69871,0,0,True
W0544,W0184,2026-03-14T21:37:28,USDT,1795.720337,1073,182.605796,33.452876,6,0.28899,1,0,True
W0197,W0558,2026-02-10T09:49:35,USDT,3131.773339,109,563.241299,56.421879,1,0.226965,0,0,True
W0747,W0123,2026-02-13T09:11:00,USDT,32.645098,48,7504.003666,67.787485,23,0.068432,0,0,True
W0105,W0072,2026-01-26T01:26:06,USDC,1749.001773,393,4134.763888,42.759207,25,0.415809,0,0,True
W0639,W0408,2026-02-20T08:52:22,USDT,23.21943,453,734.239369,910.697098,13,0.971951,1,1,True
W0601,W0281,2026-02-21T15:12:48,USDC,80.146725,918,166.093551,258.64226,3,0.236757,0,0,True
W0640,W0778,2026-01-18T13:20:07,BUSD,507.60667,1186,14.786427,309.96027,15,0.034972,0,0,True
W0424,W0329,2025-12-24T23:57:48,USDT,2431.850751,75,8.307074,27.136056,20,0.136212,0,0,True
W0636,W0018,2026-02-10T00:15:34,USDT,4.185889,1067,91.406162,256.846855,18,0.146324,0,0,True
W0341,W0676,2026-03-11T23:14:06,USDT,1092.850683,328,32.356627,7.331353,25,0.041172,0,0,True
W0458,W0756,2026-02-11T08:47:33,BUSD,752.038618,1093,2222.513225,153.085141,8,0.057121,0,0,True
W0268,W0423,2026-01-24T09:02:19,USDT,48.019467,1225,53.858354,471.122734,19,0.296078,0,0,True
W0238,W0556,2026-02-27T17:03:12,DAI,847.070789,6,95.99423,27.134001,29,0.094171,0,0,True
W0294,W0564,2026-01-21T23:23:42,DAI,1673.382366,1182,13.689838,4251.658519,7,0.085107,0,0,True
W0367,W0363,2026-03-17T00:02:07,USDT,7345.365874,670,53.04163,1696.752442,29,0.052779,0,0,True
W0741,W0214,2026-02-02T02:17:53,USDT,273.079596,1287,59.399078,593.914908,28,0.157731,0,0,True
W0126,W0566,2026-03-04T02:55:29,USDT,90.526019,1241,58.832024,12.45525,13,0.115027,0,0,True
W0039,W0752,2026-02-13T19:04:22,USDT,129.522445,1027,38.450396,18.328444,22,0.841145,0,1,True
W0766,W0232,2025-12-29T17:33:05,USDT,463.613855,12,199.647695,39.509458,4,0.116363,0,0,True
W0537,W0296,2026-03-15T23:23:02,DAI,664.093655,1384,31.05861,330.796061,22,0.318969,0,0,True
W0139,W0232,2026-03-20T14:27:37,USDC,7339.193613,338,1469.544084,211.119906,14,0.132755,0,0,True
W0347,W0130,2026-01-12T23:25:53,USDT,17.669288,501,570.047598,719.727578,14,0.372096,0,0,True
W0715,W0735,2026-01-27T22:24:45,USDT,208.264512,1067,125.703337,672.078938,18,0.28214,0,0,True
W0488,W0439,2026-01-04T06:09:54,USDC,36.839335,175,164.268277,318.298323,25,0.62995,1,1,True
W0762,W0469,2026-01-28T01:26:18,USDC,648.299358,403,156.128505,25.841247,28,0.318998,0,0,True
W0175,W0558,2025-12-23T17:01:42,USDC,4.105977,1261,342.151317,68.930267,16,0.688432,0,0,True
W0060,W0737,2026-02-11T08:12:31,USDT,26.225105,854,970.85894,87.826893,4,0.314692,1,0,True
W0257,W0144,2026-01-20T02:48:32,USDC,6260.408226,1342,656.597987,254.776614,25,0.079511,0,0,True
W0269,W0535,2026-03-20T14:37:48,DAI,834.215736,954,998.816533,2322.528774,26,0.887967,1,1,True
W0003,W0629,2026-01-05T21:31:42,USDC,815.044298,878,50.798552,125.490989,21,0.069497,0,0,True
W0098,W0317,2026-02-12T13:36:22,USDT,3281.143684,1451,39.681672,149.844962,6,0.160153,0,0,True
W0035,W0759,2026-01-24T22:51:25,USDT,556.221613,76,18.018846,17.313728,21,0.258853,0,0,True
W0659,W0663,2026-01-27T15:44:57,USDC,78.945951,172,0.398366,54.608098,14,0.65217,0,1,True
W0625,W0205,2026-01-04T23:43:10,DAI,4616.159123,1087,385.124025,8.220981,7,0.174452,0,0,True
W0266,W0247,2026-02-27T23:50:06,USDC,32.212613,1393,652.429841,1424.4679,12,0.334654,0,0,True
W0587,W0023,2026-02-26T09:29:19,DAI,211.865491,804,30.560841,525.66157,13,0.156365,0,0,True
W0706,W0299,2026-02-25T04:52:04,USDC,3414.656167,1219,806.910924,27.131189,27,0.339258,0,0,True
W0570,W0062,2025-12-22T04:45:23,USDC,740.125028,1296,626.301635,158.404837,26,0.309557,1,0,True
W0220,W0602,2026-01-26T04:19:43,USDC,252.889103,637,30.92092,17.286643,29,0.16412,1,0,True
W0631,W0702,2026-03-10T18:07:08,USDT,42834.415738,290,95.466468,444.139755,4,0.258389,0,0,True
W0772,W0707,2026-02-24T13:53:36,USDT,107066.069785,1163,611.149263,254.692701,2,0.026188,0,0,True
W0425,W0715,2026-02-14T05:48:40,USDT,4068.211198,1466,239.211555,695.71126,1,0.505005,1,0,True
W0278,W0082,2026-01-09T14:54:57,DAI,493.65571,415,44.011127,84.763516,13,0.149671,0,0,True
W0595,W0392,2025-12-22T11:37:48,USDC,46.962684,590,181.893164,186.091123,9,0.047953,1,0,True
W0173,W0462,2026-02-24T21:19:43,USDT,343.364335,837,16.96123,71.516734,28,0.380193,0,0,True
W0197,W0747,2026-01-30T08:25:41,DAI,1350.904338,1157,4134.026401,77.688999,28,0.052523,0,0,True
W0209,W0254,2026-03-19T09:34:53,USDT,163.803877,999,41.213144,62.715315,2,0.314179,0,0,True
W0344,W0436,2026-03-06T18:41:46,USDC,443.899294,113,22.505715,138.075548,2,0.191241,0,0,True
W0571,W0123,2026-01-16T10:07:05,USDT,87.380922,620,38.705445,265.98876,14,0.062466,1,0,True
W0004,W0003,2026-03-03T15:00:32,DAI,2607.639988,474,119.213504,3.434742,10,0.186345,0,0,True
