applicant_id,application_date,loan_amount,annual_income,debt_to_income,employment_length,credit_grade,interest_rate,loan_purpose,home_ownership,delinquency_history,revolving_utilization,open_accounts,default_flag,loss_amount_if_default,income_to_loan_ratio,debt_burden_score,credit_utilization_band,loan_size_band,credit_grade_numeric,prior_delinquency_flag,application_vintage
APP-02126,2025-04-16,11342.81,73879.61,0.4313,5,C,0.1349,debt_consolidation,mortgage,0,0.27,7,0,0.0,6.5133,0.3366,low,moderate,3,0,2025Q2
APP-02127,2025-04-16,40128.85,26594.76,0.2317,4,D,0.2062,home_improvement,rent,0,0.2803,13,0,0.0,0.6627,0.2241,low,very_large,4,0,2025Q2
APP-02128,2025-04-16,34231.73,72845.67,0.091,6,A,0.1006,debt_consolidation,mortgage,1,0.4091,9,0,0.0,2.128,0.2237,moderate,very_large,1,1,2025Q2
APP-02129,2025-04-16,14867.68,49645.42,0.4376,6,C,0.1461,debt_consolidation,rent,2,0.4668,15,0,0.0,3.3391,0.4832,moderate,moderate,3,1,2025Q2
APP-02130,2025-04-19,10627.58,51953.35,0.5705,6,E,0.2411,home_improvement,rent,2,0.4853,12,1,6456.49,4.8885,0.5662,moderate,moderate,5,1,2025Q2
APP-02131,2025-04-19,14246.11,46285.57,0.456,11,B,0.105,debt_consolidation,mortgage,0,0.1629,15,0,0.0,3.249,0.3166,low,moderate,2,0,2025Q2
APP-02132,2025-04-19,20314.85,30677.52,0.2499,0,A,0.061,major_purchase,mortgage,0,0.02,9,0,0.0,1.5101,0.1514,low,large,1,0,2025Q2
APP-02133,2025-04-20,36417.34,62749.28,0.234,3,C,0.1365,other,mortgage,1,0.3844,6,0,0.0,1.7231,0.2988,moderate,very_large,3,1,2025Q2
APP-02134,2025-04-20,4604.91,55401.76,0.0684,5,A,0.0805,debt_consolidation,mortgage,0,0.6097,7,0,0.0,12.031,0.2348,elevated,small,1,0,2025Q2
APP-02135,2025-04-20,28245.24,74371.6,0.1335,6,A,0.0704,major_purchase,own,0,0.2649,1,0,0.0,2.6331,0.1622,low,very_large,1,0,2025Q2
APP-02136,2025-04-21,5309.71,44112.41,0.03,8,A,0.0792,debt_consolidation,mortgage,0,0.5304,12,0,0.0,8.3079,0.1871,moderate,small,1,0,2025Q2
APP-02137,2025-04-24,13569.05,67480.78,0.1696,11,C,0.1512,major_purchase,mortgage,0,0.2417,12,0,0.0,4.9731,0.1757,low,moderate,3,0,2025Q2
APP-02138,2025-04-24,26882.75,55209.51,0.2312,3,B,0.1105,home_improvement,own,0,0.093,11,0,0.0,2.0537,0.1639,low,very_large,2,0,2025Q2
APP-02139,2025-04-25,17850.93,122736.48,0.5047,8,C,0.1636,small_business,mortgage,0,0.4053,9,0,0.0,6.8756,0.4224,moderate,large,3,0,2025Q2
APP-02140,2025-04-26,12823.69,75198.57,0.4779,8,C,0.1371,debt_consolidation,mortgage,0,0.5141,9,0,0.0,5.864,0.4417,moderate,moderate,3,0,2025Q2
APP-02141,2025-04-26,26933.66,50882.61,0.1643,5,B,0.0886,major_purchase,mortgage,0,0.136,13,0,0.0,1.8892,0.1388,low,very_large,2,0,2025Q2
APP-02142,2025-04-27,38542.19,33215.47,0.3602,2,C,0.1617,debt_consolidation,rent,2,0.085,5,0,0.0,0.8618,0.3161,low,very_large,3,1,2025Q2
APP-02143,2025-04-28,11702.3,48638.75,0.1611,7,A,0.0639,other,rent,0,0.3602,8,0,0.0,4.1563,0.2087,moderate,moderate,1,0,2025Q2
APP-02144,2025-04-28,8148.17,72052.98,0.2465,7,C,0.1516,other,mortgage,2,0.3985,10,0,0.0,8.8428,0.3505,moderate,moderate,3,1,2025Q2
APP-02145,2025-04-28,18137.63,48782.61,0.1923,8,C,0.1455,home_improvement,mortgage,0,0.3322,12,0,0.0,2.6896,0.2178,moderate,large,3,0,2025Q2
APP-02146,2025-04-29,14539.21,44123.67,0.2708,11,D,0.1966,debt_consolidation,own,0,0.3403,10,0,0.0,3.0348,0.266,moderate,moderate,4,0,2025Q2
APP-02147,2025-04-29,34499.39,75832.69,0.1968,10,B,0.1118,debt_consolidation,mortgage,1,0.3852,9,0,0.0,2.1981,0.2774,moderate,very_large,2,1,2025Q2
APP-02148,2025-04-30,10646.93,95724.93,0.2751,6,C,0.1468,debt_consolidation,mortgage,1,0.3203,8,0,0.0,8.9908,0.302,moderate,moderate,3,1,2025Q2
APP-02149,2025-04-30,10134.68,51077.36,0.1204,8,B,0.0913,major_purchase,mortgage,0,0.3189,7,0,0.0,5.0399,0.1719,moderate,moderate,2,0,2025Q2
APP-02150,2025-04-30,16691.93,27134.98,0.2047,12,B,0.0981,medical,mortgage,0,0.1785,8,0,0.0,1.6256,0.1759,low,large,2,0,2025Q2
APP-02151,2025-05-01,9911.93,54076.1,0.2172,0,E,0.2654,major_purchase,mortgage,1,0.3409,16,0,0.0,5.4557,0.275,moderate,moderate,5,1,2025Q2
APP-02152,2025-05-03,11322.55,95780.92,0.4258,11,D,0.199,other,rent,0,0.089,10,0,0.0,8.4593,0.2755,low,moderate,4,0,2025Q2
APP-02153,2025-05-03,11474.74,43556.19,0.0903,7,C,0.1603,debt_consolidation,rent,0,0.1279,17,0,0.0,3.7958,0.0933,low,moderate,3,0,2025Q2
APP-02154,2025-05-04,12515.57,81831.24,0.182,8,B,0.1014,debt_consolidation,rent,1,0.4525,13,0,0.0,6.5384,0.2903,moderate,moderate,2,1,2025Q2
APP-02155,2025-05-04,7870.99,80468.32,0.1659,8,A,0.0888,other,own,2,0.2413,7,0,0.0,10.2234,0.2535,low,moderate,1,1,2025Q2
APP-02156,2025-05-05,10878.48,168014.29,0.5182,8,A,0.0777,home_improvement,own,1,0.5486,5,0,0.0,15.4447,0.5161,moderate,moderate,1,1,2025Q2
APP-02157,2025-05-05,10214.67,79461.22,0.3881,0,D,0.1989,medical,mortgage,1,0.4105,10,1,5038.46,7.7791,0.3965,moderate,moderate,4,1,2025Q2
APP-02158,2025-05-05,42000.0,69471.11,0.3122,1,C,0.1466,small_business,rent,0,0.4884,10,0,0.0,1.6541,0.3374,moderate,very_large,3,0,2025Q2
APP-02159,2025-05-06,19654.69,130814.72,0.2864,0,A,0.0662,major_purchase,mortgage,1,0.4123,5,0,0.0,6.6556,0.3381,moderate,large,1,1,2025Q2
APP-02160,2025-05-06,17384.78,55275.48,0.3862,12,C,0.1441,medical,rent,0,0.498,12,0,0.0,3.1795,0.3834,moderate,large,3,0,2025Q2
APP-02161,2025-05-06,13748.91,206764.67,0.2977,5,A,0.0744,medical,rent,0,0.3047,10,0,0.0,15.0386,0.2702,moderate,moderate,1,0,2025Q2
APP-02162,2025-05-06,16688.99,126474.21,0.0884,3,D,0.2145,debt_consolidation,mortgage,3,0.5183,8,0,0.0,7.5783,0.3371,moderate,large,4,1,2025Q2
APP-02163,2025-05-07,10891.88,48046.01,0.1571,6,A,0.0895,debt_consolidation,rent,0,0.2362,8,0,0.0,4.4112,0.1667,low,moderate,1,0,2025Q2
APP-02164,2025-05-07,7827.11,56629.95,0.1605,4,A,0.0617,debt_consolidation,mortgage,0,0.3528,4,0,0.0,7.2351,0.206,moderate,moderate,1,0,2025Q2
APP-02165,2025-05-07,23241.29,107163.2,0.2091,3,C,0.1402,debt_consolidation,own,0,0.3981,12,0,0.0,4.6109,0.2487,moderate,large,3,0,2025Q2
APP-02166,2025-05-08,23569.95,59380.55,0.1734,2,B,0.0851,medical,rent,0,0.3983,10,0,0.0,2.5193,0.228,moderate,large,2,0,2025Q2
APP-02167,2025-05-09,17376.07,52725.93,0.099,14,A,0.0698,debt_consolidation,rent,0,0.1256,10,0,0.0,3.0344,0.0976,low,large,1,0,2025Q2
APP-02168,2025-05-09,10180.2,142627.58,0.489,1,A,0.0551,debt_consolidation,mortgage,0,0.1876,13,0,0.0,14.0103,0.3436,low,moderate,1,0,2025Q2
APP-02169,2025-05-10,16258.39,38255.62,0.58,12,B,0.0992,major_purchase,mortgage,0,0.1964,14,0,0.0,2.353,0.3992,low,large,2,0,2025Q2
APP-02170,2025-05-10,17422.62,41619.65,0.2504,7,D,0.2133,medical,mortgage,2,0.2158,14,0,0.0,2.3888,0.2943,low,large,4,1,2025Q2
APP-02171,2025-05-10,27055.71,27651.06,0.5257,5,C,0.1589,major_purchase,mortgage,1,0.4896,6,0,0.0,1.022,0.5016,moderate,very_large,3,1,2025Q2
APP-02172,2025-05-11,11435.94,111158.32,0.3144,13,B,0.1126,major_purchase,rent,1,0.4065,15,0,0.0,9.7201,0.3524,moderate,moderate,2,1,2025Q2
APP-02173,2025-05-11,42000.0,31257.01,0.457,4,C,0.1314,home_improvement,rent,1,0.6058,10,0,0.0,0.7442,0.4989,elevated,very_large,3,1,2025Q2
APP-02174,2025-05-11,13982.58,86485.36,0.4791,0,B,0.099,major_purchase,mortgage,1,0.4988,9,0,0.0,6.1852,0.4775,moderate,moderate,2,1,2025Q2
APP-02175,2025-05-11,39949.86,49156.64,0.2401,5,A,0.0836,home_improvement,mortgage,0,0.2154,10,0,0.0,1.2305,0.2082,low,very_large,1,0,2025Q2
APP-02176,2025-05-13,17150.83,41364.22,0.2979,3,E,0.2848,major_purchase,mortgage,1,0.4501,13,0,0.0,2.4118,0.3568,moderate,large,5,1,2025Q2
APP-02177,2025-05-14,12091.09,164440.86,0.3082,8,A,0.0651,major_purchase,mortgage,0,0.3398,9,0,0.0,13.6002,0.2875,moderate,moderate,1,0,2025Q2
APP-02178,2025-05-15,22525.8,41028.97,0.1561,3,A,0.0705,home_improvement,own,0,0.3754,6,0,0.0,1.8214,0.2106,moderate,large,1,0,2025Q2
APP-02179,2025-05-15,24191.6,38481.92,0.2452,11,B,0.1127,debt_consolidation,rent,0,0.1567,9,0,0.0,1.5907,0.1924,low,large,2,0,2025Q2
APP-02180,2025-05-17,10050.72,61921.2,0.2153,7,A,0.0689,major_purchase,rent,0,0.6707,14,0,0.0,6.1609,0.3395,elevated,moderate,1,0,2025Q2
APP-02181,2025-05-17,26224.11,76063.41,0.3528,6,C,0.1214,home_improvement,mortgage,1,0.5134,8,0,0.0,2.9005,0.4089,moderate,very_large,3,1,2025Q2
APP-02182,2025-05-17,19790.91,52098.48,0.3719,6,D,0.1908,debt_consolidation,rent,1,0.5326,9,0,0.0,2.6324,0.4261,moderate,large,4,1,2025Q2
APP-02183,2025-05-17,40011.27,71985.15,0.3114,7,B,0.1053,debt_consolidation,mortgage,0,0.1193,10,0,0.0,1.7991,0.2188,low,very_large,2,0,2025Q2
APP-02184,2025-05-18,28595.21,43038.73,0.1415,5,B,0.1078,debt_consolidation,rent,0,0.0985,11,0,0.0,1.5051,0.1136,low,very_large,2,0,2025Q2
APP-02185,2025-05-19,14769.75,93027.08,0.392,1,C,0.1282,debt_consolidation,mortgage,0,0.2967,8,0,0.0,6.2985,0.3223,low,moderate,3,0,2025Q2
APP-02186,2025-05-20,10631.65,63549.27,0.4769,10,B,0.101,debt_consolidation,own,0,0.3271,16,0,0.0,5.9774,0.3812,moderate,moderate,2,0,2025Q2
APP-02187,2025-05-20,12423.57,28485.22,0.3048,0,D,0.189,debt_consolidation,rent,1,0.211,8,0,0.0,2.2928,0.2843,low,moderate,4,1,2025Q2
APP-02188,2025-05-21,20553.21,47982.51,0.3209,10,D,0.1983,debt_consolidation,rent,0,0.3062,6,0,0.0,2.3346,0.2841,moderate,large,4,0,2025Q2
APP-02189,2025-05-24,23766.87,35017.79,0.2293,2,A,0.0867,medical,rent,0,0.313,5,0,0.0,1.4734,0.2331,moderate,large,1,0,2025Q2
APP-02190,2025-05-24,26590.67,49566.19,0.2057,3,C,0.1381,debt_consolidation,rent,0,0.3147,15,0,0.0,1.864,0.2201,moderate,very_large,3,0,2025Q2
APP-02191,2025-05-25,29723.34,99819.59,0.4082,7,C,0.1371,major_purchase,rent,0,0.4424,15,0,0.0,3.3583,0.3783,moderate,very_large,3,0,2025Q2
APP-02192,2025-05-25,15862.87,68421.68,0.1874,2,B,0.0954,debt_consolidation,mortgage,0,0.6887,9,0,0.0,4.3133,0.3291,elevated,large,2,0,2025Q2
APP-02193,2025-05-25,12589.11,53449.33,0.3795,9,B,0.1079,debt_consolidation,rent,1,0.3862,6,0,0.0,4.2457,0.3837,moderate,moderate,2,1,2025Q2
APP-02194,2025-05-26,13217.44,46537.28,0.1076,5,B,0.0839,other,own,1,0.1517,11,0,0.0,3.5209,0.1509,low,moderate,2,1,2025Q2
APP-02195,2025-05-26,19292.86,42266.12,0.1708,6,B,0.1066,major_purchase,own,0,0.1933,10,0,0.0,2.1908,0.1609,low,large,2,0,2025Q2
APP-02196,2025-05-26,5966.59,113955.01,0.363,11,A,0.0886,debt_consolidation,mortgage,0,0.379,15,0,0.0,19.0988,0.3318,moderate,small,1,0,2025Q2
APP-02197,2025-05-27,16966.83,59748.71,0.1309,11,D,0.2142,debt_consolidation,rent,1,0.1401,12,0,0.0,3.5215,0.1608,low,large,4,1,2025Q2
APP-02198,2025-05-28,11907.0,140032.04,0.2341,8,B,0.129,debt_consolidation,own,0,0.4013,13,0,0.0,11.7605,0.2642,moderate,moderate,2,0,2025Q2
APP-02199,2025-05-29,13576.53,62034.78,0.1544,5,A,0.0787,debt_consolidation,own,0,0.5201,10,0,0.0,4.5693,0.256,moderate,moderate,1,0,2025Q2
APP-02200,2025-05-29,15761.11,26636.33,0.1546,1,A,0.0819,small_business,mortgage,0,0.4455,12,1,4929.07,1.69,0.2322,moderate,large,1,0,2025Q2
APP-02201,2025-05-30,7759.01,47686.84,0.2162,7,A,0.0777,home_improvement,mortgage,0,0.2714,13,0,0.0,6.146,0.2123,low,moderate,1,0,2025Q2
APP-02202,2025-05-31,9305.41,174366.31,0.4392,9,E,0.2729,debt_consolidation,mortgage,0,0.3428,9,0,0.0,18.7382,0.3644,moderate,moderate,5,0,2025Q2
APP-02203,2025-05-31,10423.88,78605.58,0.58,0,B,0.1176,debt_consolidation,rent,0,0.3462,10,0,0.0,7.5409,0.4472,moderate,moderate,2,0,2025Q2
APP-02204,2025-05-31,14676.22,54191.03,0.2675,16,A,0.0883,major_purchase,mortgage,0,0.3017,4,0,0.0,3.6924,0.2517,moderate,moderate,1,0,2025Q2
APP-02205,2025-05-31,29234.36,41303.33,0.0564,1,A,0.045,small_business,rent,0,0.3837,10,0,0.0,1.4128,0.1555,moderate,very_large,1,0,2025Q2
APP-02206,2025-06-01,7337.31,35937.6,0.2798,12,B,0.1306,major_purchase,rent,0,0.2606,8,0,0.0,4.8979,0.2457,low,small,2,0,2025Q2
APP-02207,2025-06-03,7931.42,47471.0,0.3566,13,D,0.2033,medical,mortgage,2,0.3856,13,0,0.0,5.9852,0.4103,moderate,moderate,4,1,2025Q2
APP-02208,2025-06-03,10345.34,73201.59,0.2036,8,C,0.1322,debt_consolidation,mortgage,0,0.3194,12,0,0.0,7.0758,0.2203,moderate,moderate,3,0,2025Q2
APP-02209,2025-06-03,11450.17,42871.91,0.3702,5,B,0.1083,major_purchase,mortgage,0,0.3779,6,0,0.0,3.7442,0.3357,moderate,moderate,2,0,2025Q2
APP-02210,2025-06-04,5599.69,88401.98,0.2564,11,B,0.1264,debt_consolidation,mortgage,1,0.1649,8,0,0.0,15.787,0.2415,low,small,2,1,2025Q2
APP-02211,2025-06-05,22000.72,35557.0,0.1392,9,A,0.0777,debt_consolidation,mortgage,1,0.7856,11,0,0.0,1.6162,0.3721,high,large,1,1,2025Q2
APP-02212,2025-06-05,13540.28,29905.32,0.15,8,C,0.1449,home_improvement,rent,0,0.5707,10,0,0.0,2.2086,0.2696,elevated,moderate,3,0,2025Q2
APP-02213,2025-06-06,42000.0,46448.81,0.3985,1,B,0.1295,medical,rent,0,0.6909,8,0,0.0,1.1059,0.4522,elevated,very_large,2,0,2025Q2
APP-02214,2025-06-06,24668.85,54008.53,0.4655,4,C,0.147,debt_consolidation,rent,2,0.2244,9,0,0.0,2.1893,0.4218,low,large,3,1,2025Q2
APP-02215,2025-06-07,14442.38,24000.0,0.4703,2,A,0.0871,debt_consolidation,rent,1,0.1363,5,0,0.0,1.6618,0.3564,low,moderate,1,1,2025Q2
APP-02216,2025-06-09,15328.59,70078.47,0.373,11,E,0.291,debt_consolidation,rent,0,0.4578,12,0,0.0,4.5717,0.3628,moderate,large,5,0,2025Q2
APP-02217,2025-06-09,9256.35,36871.68,0.1393,6,B,0.0965,debt_consolidation,mortgage,0,0.6155,12,0,0.0,3.9834,0.2778,elevated,moderate,2,0,2025Q2
APP-02218,2025-06-09,10161.44,39289.94,0.3284,2,C,0.1521,debt_consolidation,rent,1,0.093,13,0,0.0,3.8666,0.2602,low,moderate,3,1,2025Q2
APP-02219,2025-06-10,42000.0,48730.54,0.3597,1,B,0.1029,home_improvement,mortgage,1,0.2865,9,0,0.0,1.1603,0.3403,low,very_large,2,1,2025Q2
APP-02220,2025-06-10,11686.05,136695.13,0.3435,3,A,0.0964,major_purchase,mortgage,0,0.5446,8,0,0.0,11.6973,0.3735,moderate,moderate,1,0,2025Q2
APP-02221,2025-06-10,6474.38,65192.73,0.4215,7,D,0.2076,debt_consolidation,mortgage,1,0.1729,11,0,0.0,10.0693,0.3398,low,small,4,1,2025Q2
APP-02222,2025-06-11,16897.36,56587.3,0.58,9,C,0.1409,debt_consolidation,rent,2,0.1899,6,1,9673.27,3.3489,0.4772,low,large,3,1,2025Q2
APP-02223,2025-06-11,23365.05,83759.98,0.286,0,D,0.2049,other,own,0,0.4803,9,0,0.0,3.5848,0.3196,moderate,large,4,0,2025Q2
APP-02224,2025-06-12,23302.55,70884.31,0.2618,6,B,0.122,medical,mortgage,0,0.1381,10,0,0.0,3.0419,0.1961,low,large,2,0,2025Q2
APP-02225,2025-06-12,9118.43,48505.2,0.1394,6,A,0.0639,debt_consolidation,rent,0,0.5022,19,0,0.0,5.3195,0.2416,moderate,moderate,1,0,2025Q2
APP-02226,2025-06-13,29198.65,53363.19,0.1737,15,A,0.0637,debt_consolidation,mortgage,0,0.1489,9,0,0.0,1.8276,0.1484,low,very_large,1,0,2025Q2
APP-02227,2025-06-13,39036.63,70178.7,0.4398,6,B,0.1072,debt_consolidation,rent,0,0.5082,10,0,0.0,1.7978,0.4177,moderate,very_large,2,0,2025Q2
APP-02228,2025-06-13,3843.08,51777.65,0.2829,7,D,0.2115,debt_consolidation,rent,0,0.2991,13,0,0.0,13.473,0.2598,low,small,4,0,2025Q2
APP-02229,2025-06-14,21023.47,59179.05,0.3351,9,D,0.2123,debt_consolidation,mortgage,2,0.2665,7,0,0.0,2.8149,0.3596,low,large,4,1,2025Q2
APP-02230,2025-06-16,14978.64,71672.21,0.2539,7,A,0.0728,debt_consolidation,rent,1,0.319,9,0,0.0,4.785,0.2893,moderate,moderate,1,1,2025Q2
APP-02231,2025-06-16,10549.58,43699.36,0.5004,10,D,0.2053,debt_consolidation,rent,1,0.3957,14,0,0.0,4.1423,0.4568,moderate,moderate,4,1,2025Q2
APP-02232,2025-06-16,17200.73,78318.02,0.3843,6,A,0.0733,debt_consolidation,mortgage,1,0.2466,8,0,0.0,4.5532,0.3418,low,large,1,1,2025Q2
APP-02233,2025-06-16,8097.17,84812.87,0.3694,6,C,0.1355,debt_consolidation,mortgage,2,0.4864,8,0,0.0,10.4744,0.4499,moderate,moderate,3,1,2025Q2
APP-02234,2025-06-18,25718.67,37266.19,0.4119,9,B,0.1096,debt_consolidation,own,1,0.0543,11,0,0.0,1.449,0.2963,low,very_large,2,1,2025Q2
APP-02235,2025-06-18,18777.53,74173.96,0.085,2,C,0.1379,debt_consolidation,rent,0,0.2571,15,0,0.0,3.9501,0.1316,low,large,3,0,2025Q2
APP-02236,2025-06-19,12104.2,115888.18,0.5058,5,B,0.0763,debt_consolidation,mortgage,2,0.4867,9,1,5901.17,9.5742,0.5291,moderate,moderate,2,1,2025Q2
APP-02237,2025-06-19,10529.86,39653.47,0.58,2,E,0.2749,debt_consolidation,mortgage,1,0.4408,13,0,0.0,3.7658,0.5175,moderate,moderate,5,1,2025Q2
APP-02238,2025-06-20,7778.69,61066.0,0.3792,2,C,0.1461,home_improvement,rent,0,0.331,9,0,0.0,7.8504,0.3259,moderate,moderate,3,0,2025Q2
APP-02239,2025-06-20,12931.41,105093.35,0.1044,0,B,0.1023,medical,rent,1,0.257,5,0,0.0,8.127,0.1828,low,moderate,2,1,2025Q2
APP-02240,2025-06-22,18363.73,87949.23,0.2163,0,A,0.0834,home_improvement,mortgage,0,0.2017,8,0,0.0,4.7893,0.19,low,large,1,0,2025Q2
APP-02241,2025-06-24,20079.22,196892.11,0.415,6,B,0.1082,major_purchase,own,0,0.1688,7,0,0.0,9.8058,0.2947,low,large,2,0,2025Q2
APP-02242,2025-06-24,28220.74,74650.63,0.2772,10,C,0.1511,home_improvement,mortgage,2,0.5188,11,0,0.0,2.6452,0.4068,moderate,very_large,3,1,2025Q2
APP-02243,2025-06-24,29007.59,71232.96,0.2068,10,B,0.098,major_purchase,own,0,0.1794,12,0,0.0,2.4557,0.1773,low,very_large,2,0,2025Q2
APP-02244,2025-06-24,16384.04,59177.79,0.3983,7,B,0.098,home_improvement,rent,2,0.2631,13,0,0.0,3.6119,0.3952,low,large,2,1,2025Q2
APP-02245,2025-06-25,7075.41,65401.73,0.3911,0,E,0.2515,debt_consolidation,rent,1,0.4423,13,0,0.0,9.2435,0.4084,moderate,small,5,1,2025Q2
APP-02246,2025-06-25,5160.47,59824.36,0.2806,4,B,0.1022,home_improvement,rent,0,0.196,9,0,0.0,11.5928,0.2254,low,small,2,0,2025Q2
APP-02247,2025-06-26,15336.46,33237.15,0.3876,6,C,0.1491,debt_consolidation,own,3,0.4895,9,1,8039.37,2.1672,0.5015,moderate,large,3,1,2025Q2
APP-02248,2025-06-27,7743.48,62808.92,0.3161,14,B,0.0897,debt_consolidation,mortgage,2,0.4311,10,0,0.0,8.1112,0.4013,moderate,moderate,2,1,2025Q2
APP-02249,2025-06-28,12533.33,75761.66,0.0687,9,B,0.114,debt_consolidation,mortgage,0,0.4748,12,0,0.0,6.0448,0.1917,moderate,moderate,2,0,2025Q2
APP-02250,2025-06-28,27939.54,70127.45,0.1089,3,B,0.1084,major_purchase,rent,1,0.0942,6,0,0.0,2.51,0.1333,low,very_large,2,1,2025Q2
APP-02251,2025-06-29,9705.75,32471.81,0.3949,4,B,0.114,medical,rent,2,0.3558,10,0,0.0,3.3456,0.4229,moderate,moderate,2,1,2025Q2
APP-02252,2025-06-29,5751.37,86441.98,0.2202,6,B,0.1169,debt_consolidation,mortgage,0,0.3935,11,0,0.0,15.0298,0.2537,moderate,small,2,0,2025Q2
APP-02253,2025-06-29,16387.13,65234.08,0.3497,4,B,0.1214,debt_consolidation,mortgage,0,0.2742,10,0,0.0,3.9808,0.2906,low,large,2,0,2025Q2
APP-02254,2025-06-29,13840.59,70758.72,0.2598,1,B,0.1095,major_purchase,rent,0,0.3004,6,0,0.0,5.1124,0.2468,moderate,moderate,2,0,2025Q2
APP-02255,2025-06-29,20097.3,33704.33,0.2883,7,A,0.0818,home_improvement,mortgage,1,0.3804,6,0,0.0,1.6771,0.3289,moderate,large,1,1,2025Q2
APP-02256,2025-06-30,13518.73,66998.02,0.1957,2,C,0.1426,debt_consolidation,mortgage,0,0.1772,13,0,0.0,4.9559,0.1702,low,moderate,3,0,2025Q2
APP-02257,2025-06-30,15493.09,147019.72,0.276,10,A,0.0696,debt_consolidation,mortgage,1,0.0456,9,0,0.0,9.4894,0.2147,low,large,1,1,2025Q2
APP-02258,2025-06-30,21897.77,48965.81,0.3969,15,A,0.0946,home_improvement,mortgage,1,0.4256,1,0,0.0,2.2361,0.4064,moderate,large,1,1,2025Q2
APP-02259,2025-06-30,9168.32,50991.4,0.1779,6,C,0.1509,other,rent,1,0.1366,10,0,0.0,5.5617,0.1869,low,moderate,3,1,2025Q2
APP-02260,2025-06-30,11218.57,61983.6,0.4029,3,A,0.0829,medical,rent,1,0.0658,7,0,0.0,5.5251,0.2947,low,moderate,1,1,2025Q2
APP-02261,2025-07-01,10959.75,83654.37,0.174,8,D,0.193,small_business,mortgage,2,0.3481,6,0,0.0,7.6329,0.2923,moderate,moderate,4,1,2025Q3
APP-02262,2025-07-01,16509.31,77868.94,0.1178,11,A,0.0729,small_business,rent,0,0.3399,8,0,0.0,4.7167,0.1771,moderate,large,1,0,2025Q3
APP-02263,2025-07-02,18987.81,44267.99,0.2948,4,C,0.1563,medical,mortgage,3,0.2124,13,1,12674.9,2.3314,0.359,low,large,3,1,2025Q3
APP-02264,2025-07-03,11562.83,65768.34,0.3009,18,D,0.2151,debt_consolidation,mortgage,1,0.0762,13,0,0.0,5.6879,0.2389,low,moderate,4,1,2025Q3
APP-02265,2025-07-04,21118.65,72734.58,0.4261,9,A,0.0784,debt_consolidation,mortgage,1,0.2738,8,0,0.0,3.4441,0.3747,low,large,1,1,2025Q3
APP-02266,2025-07-04,30439.92,86843.85,0.3337,17,E,0.2796,debt_consolidation,mortgage,2,0.4928,19,1,17162.96,2.853,0.4312,moderate,very_large,5,1,2025Q3
APP-02267,2025-07-04,12438.17,95117.81,0.3359,9,A,0.0712,other,mortgage,0,0.4236,12,0,0.0,7.6473,0.3304,moderate,moderate,1,0,2025Q3
APP-02268,2025-07-05,18698.35,48704.66,0.2589,8,C,0.1344,home_improvement,mortgage,0,0.0775,10,0,0.0,2.6048,0.175,low,large,3,0,2025Q3
APP-02269,2025-07-06,42000.0,28858.67,0.2669,8,C,0.1233,major_purchase,rent,2,0.1027,12,0,0.0,0.6871,0.2677,low,very_large,3,1,2025Q3
APP-02270,2025-07-06,19952.28,32917.3,0.1927,3,B,0.1024,debt_consolidation,mortgage,1,0.3664,10,0,0.0,1.6498,0.269,moderate,large,2,1,2025Q3
APP-02271,2025-07-06,9128.41,58470.28,0.3683,7,D,0.2251,debt_consolidation,mortgage,0,0.1648,10,0,0.0,6.4053,0.2664,low,moderate,4,0,2025Q3
APP-02272,2025-07-06,28096.28,70270.7,0.1458,7,B,0.1086,debt_consolidation,rent,0,0.4553,8,0,0.0,2.5011,0.2303,moderate,very_large,2,0,2025Q3
APP-02273,2025-07-07,8679.96,24000.0,0.1773,10,D,0.2163,medical,rent,0,0.4386,7,0,0.0,2.765,0.2431,moderate,moderate,4,0,2025Q3
APP-02274,2025-07-08,31135.17,37583.89,0.25,0,C,0.1531,debt_consolidation,rent,0,0.3573,11,0,0.0,1.2071,0.2593,moderate,very_large,3,0,2025Q3
APP-02275,2025-07-09,26528.98,53978.24,0.4315,4,B,0.1317,debt_consolidation,rent,1,0.3239,4,0,0.0,2.0347,0.3939,moderate,very_large,2,1,2025Q3
APP-02276,2025-07-10,27250.63,68785.88,0.243,7,D,0.2237,debt_consolidation,own,0,0.4826,12,0,0.0,2.5242,0.2954,moderate,very_large,4,0,2025Q3
APP-02277,2025-07-10,5551.29,101056.73,0.1011,10,A,0.0926,debt_consolidation,rent,0,0.5123,3,0,0.0,18.2042,0.2225,moderate,small,1,0,2025Q3
APP-02278,2025-07-10,13408.28,86251.94,0.116,0,B,0.1166,small_business,rent,1,0.2545,11,0,0.0,6.4327,0.1887,low,moderate,2,1,2025Q3
APP-02279,2025-07-10,11062.13,47812.0,0.5613,10,D,0.2039,major_purchase,rent,2,0.2193,11,0,0.0,4.3221,0.4757,low,moderate,4,1,2025Q3
APP-02280,2025-07-11,18138.16,77740.68,0.3239,0,E,0.2455,small_business,mortgage,1,0.4504,12,0,0.0,4.286,0.372,moderate,large,5,1,2025Q3
APP-02281,2025-07-12,7027.45,53954.3,0.2791,8,C,0.1391,debt_consolidation,own,1,0.1934,7,0,0.0,7.6777,0.2638,low,small,3,1,2025Q3
APP-02282,2025-07-13,12444.23,42371.1,0.2094,10,B,0.1016,other,rent,0,0.2214,7,0,0.0,3.4049,0.1923,low,moderate,2,0,2025Q3
